0.95387536e-3 SEC1 0 3.14159265358979323844
-1.359400000000000e+00 -7.115565698852359e-02 2.457642042989661e+00 2.811836138574735e-03 -9.999960467809509e-01 2.432076215844790e+00 10 9.999999999998537e-04 1.358255927927615e-03
-1.361400000000000e+00 -7.209621036541210e-02 2.438224026736502e+00 2.945956034122378e-03 -9.999956606621075e-01 2.433682669256917e+00 10 1.000000000000004e-03 1.358660518072893e-03
-1.363400000000000e+00 -7.304402719885528e-02 2.419021698283585e+00 3.083304514227084e-03 -9.999952466053389e-01 2.435260775173076e+00 10 9.999999999999842e-04 1.359058037696001e-03
-1.365400000000000e+00 -7.399914041980313e-02 2.400030839361378e+00 3.223935146484318e-03 -9.999948031075818e-01 2.436808796903613e+00 10 1.000000000000058e-03 1.359448052496497e-03
-1.367400000000000e+00 -7.496158348127362e-02 2.381247333635710e+00 3.367902883389159e-03 -9.999943285990016e-01 2.438324939487613e+00 12 1.359606280675806e-04 1.719212561349630e-04
-1.369400000000000e+00 -7.593139036653948e-02 2.362667163527274e+00 3.515264018028937e-03 -9.999938214403544e-01 2.439807359185755e+00 12 1.359977193317600e-04 1.719954386628888e-04
-1.371400000000000e+00 -7.690859559747114e-02 2.344286407146920e+00 3.666076379773449e-03 -9.999932799194091e-01 2.441254148419302e+00 12 1.360339199791184e-04 1.720678399586376e-04
-1.373400000000000e+00 -7.789323424298977e-02 2.326101235344372e+00 3.820399310518589e-03 -9.999927022479255e-01 2.442663344359354e+00 12 1.360691809578965e-04 1.721383619161698e-04
-1.375400000000000e+00 -7.888534192775250e-02 2.308107908859928e+00 3.978293753172681e-03 -9.999920865580955e-01 2.444032926825799e+00 12 1.361034516923216e-04 1.722069033841210e-04
-1.377400000000000e+00 -7.988495484099185e-02 2.290302775580145e+00 4.139822327311781e-03 -9.999914308988344e-01 2.445360815969060e+00 12 1.361366803419920e-04 1.722733606846431e-04
-1.379400000000000e+00 -8.089210974547423e-02 2.272682267890960e+00 4.305049341225432e-03 -9.999907332321483e-01 2.446644878510841e+00 12 1.361688133400406e-04 1.723376266795983e-04
-1.381400000000000e+00 -8.190684398673972e-02 2.255242900122637e+00 4.474040877356475e-03 -9.999899914290281e-01 2.447882926280132e+00 12 1.361997960127256e-04 1.723995920257620e-04
-1.383400000000000e+00 -8.292919550241562e-02 2.237981266086424e+00 4.646865025790463e-03 -9.999892032644313e-01 2.449072699182597e+00 12 1.362295720755869e-04 1.724591441515338e-04
-1.385400000000000e+00 -8.395920283178461e-02 2.220894036695849e+00 4.823591602908984e-03 -9.999883664143541e-01 2.450211900437112e+00 12 1.362580837927877e-04 1.725161675850984e-04
-1.387400000000000e+00 -8.499690512553149e-02 2.203977957670249e+00 5.004292659771404e-03 -9.999874784490931e-01 2.451298156787713e+00 12 1.362852721116584e-04 1.725705442228394e-04
-1.389400000000000e+00 -8.604234215566728e-02 2.187229847317696e+00 5.189042216713801e-03 -9.999865368298081e-01 2.452329049262694e+00 12 1.363110763184959e-04 1.726221526374855e-04
-1.391400000000000e+00 -8.709555432566797e-02 2.170646594393711e+00 5.377916453545670e-03 -9.999855389027477e-01 2.453302104684432e+00 12 1.363354346841185e-04 1.726708693681993e-04
-1.393400000000000e+00 -8.815658268080441e-02 2.154225156032384e+00 5.570993967659033e-03 -9.999844818927003e-01 2.454214780192134e+00 12 1.363582836511142e-04 1.727165673019674e-04
-1.395400000000000e+00 -8.922546891869770e-02 2.137962555747289e+00 5.768355539245828e-03 -9.999833628987899e-01 2.455064493047476e+00 12 1.363795585102563e-04 1.727591170206833e-04
-1.397400000000000e+00 -9.030225540007315e-02 2.121855881499270e+00 5.970084503007194e-03 -9.999821788867175e-01 2.455848596027126e+00 12 1.363991930790717e-04 1.727983861575074e-04
-1.399400000000000e+00 -9.138698515975406e-02 2.105902283828410e+00 6.176266689498908e-03 -9.999809266829944e-01 2.456564391930976e+00 12 1.364171201115568e-04 1.728342402228280e-04
-1.401400000000000e+00 -9.247970191784149e-02 2.090098974048200e+00 6.386990574606032e-03 -9.999796029676805e-01 2.457209129834955e+00 12 1.364332706062843e-04 1.728665412126427e-04
-1.403400000000000e+00 -9.358045009116445e-02 2.074443222498199e+00 6.602347384373834e-03 -9.999782042669810e-01 2.457780006288045e+00 12 1.364475745609449e-04 1.728951491222316e-04
-1.405400000000000e+00 -9.468927480493124e-02 2.058932356854189e+00 6.822431138950848e-03 -9.999767269458596e-01 2.458274170783076e+00 12 1.364599607010144e-04 1.729199214018632e-04
-1.407400000000000e+00 -9.580622190464740e-02 2.043563760492532e+00 7.047338859963922e-03 -9.999751671991625e-01 2.458688719491587e+00 12 1.364703563369555e-04 1.729407126734202e-04
-1.409400000000000e+00 -9.693133796827234e-02 2.028334870907140e+00 7.277170601452729e-03 -9.999735210434511e-01 2.459020702851340e+00 12 1.364786877804341e-04 1.729573755606828e-04
-1.411400000000000e+00 -9.806467031861772e-02 2.013243178176954e+00 7.512029577219703e-03 -9.999717843077528e-01 2.459267126741108e+00 12 1.364848801802344e-04 1.729697603606776e-04
-1.413400000000000e+00 -9.920626703600846e-02 1.998286223482094e+00 7.752022316469847e-03 -9.999699526235800e-01 2.459424950790360e+00 12 1.364888574450813e-04 1.729777148901015e-04
-1.415400000000000e+00 -1.003561769712377e-01 1.983461597665680e+00 7.997258721556544e-03 -9.999680214151553e-01 2.459491095312941e+00 12 1.364905425761053e-04 1.729810851521596e-04
-1.417400000000000e+00 -1.015144497587457e-01 1.968766939841631e+00 8.247852305926392e-03 -9.999659858876899e-01 2.459462436331633e+00 12 1.364898575039416e-04 1.729797150078159e-04
-1.419400000000000e+00 -1.026811358301147e-01 1.954199936044406e+00 8.503920132575265e-03 -9.999638410174534e-01 2.459335819623208e+00 12 1.364867231809270e-04 1.729734463616357e-04
-1.421400000000000e+00 -1.038562864278759e-01 1.939758317920206e+00 8.765583163396411e-03 -9.999615815379137e-01 2.459108050185776e+00 12 1.364810600242170e-04 1.729621200486330e-04
-1.423400000000000e+00 -1.050399536195026e-01 1.925439861459094e+00 9.032966267965100e-03 -9.999592019279595e-01 2.458775902889958e+00 12 1.364727870931222e-04 1.729455741859881e-04
-1.425400000000000e+00 -1.062321903118725e-01 1.911242385762908e+00 9.306198403167551e-03 -9.999566963980395e-01 2.458336122995788e+00 12 1.364618231079705e-04 1.729236462158265e-04
-1.427400000000000e+00 -1.074330502659143e-01 1.897163751851972e+00 9.585412719567381e-03 -9.999540588762044e-01 2.457785432106674e+00 12 1.364480861033391e-04 1.728961722065115e-04
-1.429400000000000e+00 -1.086425881116125e-01 1.883201861506077e+00 9.870746779968430e-03 -9.999512829923295e-01 2.457120527224548e+00 12 1.364314934780975e-04 1.728629869564816e-04
-1.431400000000000e+00 -1.098608593633808e-01 1.869354656139323e+00 1.016234266878614e-02 -9.999483620625028e-01 2.456338086985268e+00 12 1.364119620387416e-04 1.728239240778036e-04
-1.433400000000000e+00 -1.110879204357465e-01 1.855620115707097e+00 1.046034718810744e-02 -9.999452890717093e-01 2.455434773976179e+00 12 1.363894085119181e-04 1.727788170241523e-04
-1.435400000000000e+00 -1.123238286593829e-01 1.841996257645309e+00 1.076491200275640e-02 -9.999420566560709e-01 2.454407239394890e+00 12 1.363637491125797e-04 1.727274982253453e-04
-1.437400000000000e+00 -1.135686422975212e-01 1.828481135838552e+00 1.107619378142833e-02 -9.999386570841815e-01 2.453252129167718e+00 12 1.363348999018638e-04 1.726697998036760e-04
-1.439400000000000e+00 -1.148224205627496e-01 1.815072839617355e+00 1.139435442548723e-02 -9.999350822364552e-01 2.451966085217162e+00 12 1.363027768367758e-04 1.726055536734358e-04
-1.441400000000000e+00 -1.160852236342215e-01 1.801769492782492e+00 1.171956125391031e-02 -9.999313235837829e-01 2.450545750382405e+00 12 1.362672961352571e-04 1.725345922704700e-04
-1.443400000000000e+00 -1.173571126751655e-01 1.788569252657277e+00 1.205198715041269e-02 -9.999273721654620e-01 2.448987775185349e+00 12 1.362283738581146e-04 1.724567477160500e-04
-1.445400000000000e+00 -1.186381498509734e-01 1.775470309163117e+00 1.239181076262256e-02 -9.999232185653173e-01 2.447288822307531e+00 12 1.361859267138169e-04 1.723718534274089e-04
-1.447400000000000e+00 -1.199283983475810e-01 1.762470883920998e+00 1.273921675217844e-02 -9.999188528858435e-01 2.445445569769286e+00 12 1.361398714685396e-04 1.722797429372439e-04
-1.449400000000000e+00 -1.212279223903968e-01 1.749569229375275e+00 1.309439593900853e-02 -9.999142647222273e-01 2.443454718977644e+00 12 1.360901256670053e-04 1.721802513341320e-04
-1.451400000000000e+00 -1.225367872636382e-01 1.736763627940102e+00 1.345754555271663e-02 -9.999094431335752e-01 2.441312998641081e+00 12 1.360366075677882e-04 1.720732151355900e-04
-1.453400000000000e+00 -1.238550593301792e-01 1.724052391167147e+00 1.382886942708543e-02 -9.999043766132683e-01 2.439017171783500e+00 12 1.359792361728370e-04 1.719584723457104e-04
-1.455400000000000e+00 -1.251828060518936e-01 1.711433858933641e+00 1.420857825397598e-02 -9.998990530568577e-01 2.436564040174985e+00 12 1.359179314495868e-04 1.718358628995061e-04
-1.457400000000000e+00 -1.265200960105472e-01 1.698906398649390e+00 1.459688978312925e-02 -9.998934597289149e-01 2.433950452148038e+00 12 1.358526146406538e-04 1.717052292809819e-04
-1.459400000000000e+00 -1.278669989291819e-01 1.686468404483130e+00 1.499402908903863e-02 -9.998875832270732e-01 2.431173307615289e+00 12 1.357832082005582e-04 1.715664164012015e-04
-1.461400000000000e+00 -1.292235856941235e-01 1.674118296605779e+00 1.540022878450662e-02 -9.998814094448325e-01 2.428229565894610e+00 12 1.357096360043583e-04 1.714192720089484e-04
-1.463400000000000e+00 -1.305899283775601e-01 1.661854520450578e+00 1.581572930832778e-02 -9.998749235311614e-01 2.425116250930686e+00 12 1.356318237183218e-04 1.712636474366889e-04
-1.465400000000000e+00 -1.319661002607197e-01 1.649675545989700e+00 1.624077916481369e-02 -9.998681098485539e-01 2.421830458954365e+00 12 1.355496986812910e-04 1.710993973628838e-04
-1.467400000000000e+00 -1.333521758577163e-01 1.637579867025293e+00 1.667563520299896e-02 -9.998609519281051e-01 2.418369364800610e+00 12 1.354631902111951e-04 1.709263804225173e-04
