0.95387536e-3 6 1 0.0
-1.740000e+00 -5.560849822624931e+00 5.681451293257738e-02 9.467579659482765e-01 -3.219461972340751e-01 3.669497513181194e-01
-1.739000e+00 -5.563759012113727e+00 5.683482580218555e-02 9.483784782643434e-01 -3.171407604913128e-01 3.635285239557028e-01
-1.738000e+00 -5.566662269408909e+00 5.685501337358557e-02 9.499341116210226e-01 -3.124502897722751e-01 3.601140354185093e-01
-1.737000e+00 -5.569559620468817e+00 5.687507657046537e-02 9.514279734160532e-01 -3.078714202413435e-01 3.567065519756649e-01
-1.736000e+00 -5.572451091058974e+00 5.689501630727458e-02 9.528629994725009e-01 -3.034008968943054e-01 3.533063399653509e-01
-1.735000e+00 -5.575336706754308e+00 5.691483348933805e-02 9.542419645421939e-01 -2.990355716409910e-01 3.499136657263806e-01
-1.734000e+00 -5.578216492941406e+00 5.693452901296767e-02 9.555674921240818e-01 -2.947724003289536e-01 3.465287955281429e-01
-1.733000e+00 -5.581090474820773e+00 5.695410376557026e-02 9.568420636426010e-01 -2.906084397332064e-01 3.431519954996409e-01
-1.732000e+00 -5.583958677409000e+00 5.697355862575661e-02 9.580680270286673e-01 -2.865408445324973e-01 3.397835315570162e-01
-1.731000e+00 -5.586821125540900e+00 5.699289446344737e-02 9.592476047429814e-01 -2.825668642903001e-01 3.364236693301173e-01
-1.730000e+00 -5.589677843871717e+00 5.701211213997652e-02 9.603829012791945e-01 -2.786838404546577e-01 3.330726740877890e-01
-1.729000e+00 -5.592528856879209e+00 5.703121250819466e-02 9.614759101816909e-01 -2.748892033898187e-01 3.297308106622744e-01
-1.728000e+00 -5.595374188865748e+00 5.705019641256948e-02 9.625285206107627e-01 -2.711804694495100e-01 3.263983433722554e-01
-1.727000e+00 -5.598213863960365e+00 5.706906468928558e-02 9.635425234856615e-01 -2.675552381002538e-01 3.230755359450689e-01
-1.726000e+00 -5.601047906120850e+00 5.708781816634213e-02 9.645196172339754e-01 -2.640111891015710e-01 3.197626514377714e-01
-1.725000e+00 -5.603876339135733e+00 5.710645766364879e-02 9.654614131739007e-01 -2.605460797483903e-01 3.164599521574116e-01
-1.724000e+00 -5.606699186626326e+00 5.712498399312071e-02 9.663694405541994e-01 -2.571577421797053e-01 3.131676995800146e-01
-1.723000e+00 -5.609516472048615e+00 5.714339795877219e-02 9.672451512747869e-01 -2.538440807570950e-01 3.098861542692538e-01
-1.722000e+00 -5.612328218695332e+00 5.716170035680732e-02 9.680899243096355e-01 -2.506030695146496e-01 3.066155757936458e-01
-1.721000e+00 -5.615134449697849e+00 5.717989197571064e-02 9.689050698517885e-01 -2.474327496826173e-01 3.033562226434042e-01
-1.720000e+00 -5.617935188028061e+00 5.719797359633681e-02 9.696918331992522e-01 -2.443312272851622e-01 3.001083521464185e-01
-1.719000e+00 -5.620730456500347e+00 5.721594599199658e-02 9.704513983990660e-01 -2.412966708127099e-01 2.968722203834049e-01
-1.718000e+00 -5.623520277773375e+00 5.723380992854413e-02 9.711848916656595e-01 -2.383273089689081e-01 2.936480821025587e-01
-1.717000e+00 -5.626304674352043e+00 5.725156616446073e-02 9.718933845885351e-01 -2.354214284916343e-01 2.904361906335867e-01
-1.716000e+00 -5.629083668589280e+00 5.726921545093851e-02 9.725778971432552e-01 -2.325773720472474e-01 2.872367978011103e-01
-1.715000e+00 -5.631857282687861e+00 5.728675853196261e-02 9.732394005187214e-01 -2.297935361970824e-01 2.840501538378395e-01
-1.714000e+00 -5.634625538702240e+00 5.730419614439099e-02 9.738788197728633e-01 -2.270683694348797e-01 2.808765072970464e-01
-1.713000e+00 -5.637388458540345e+00 5.732152901803485e-02 9.744970363280036e-01 -2.244003702936734e-01 2.777161049648355e-01
-1.712000e+00 -5.640146063965310e+00 5.733875787573644e-02 9.750948903163504e-01 -2.217880855207159e-01 2.745691917720756e-01
-1.711000e+00 -5.642898376597309e+00 5.735588343344492e-02 9.756731827854159e-01 -2.192301083185803e-01 2.714360107062582e-01
-1.710000e+00 -5.645645417915202e+00 5.737290640029386e-02 9.762326777724483e-01 -2.167250766506617e-01 2.683168027228817e-01
-1.709000e+00 -5.648387209258380e+00 5.738982747867329e-02 9.767741042562682e-01 -2.142716716095827e-01 2.652118066571387e-01
-1.708000e+00 -5.651123771828361e+00 5.740664736430520e-02 9.772981579945133e-01 -2.118686158460744e-01 2.621212591353400e-01
-1.707000e+00 -5.653855126690583e+00 5.742336674631425e-02 9.778055032534986e-01 -2.095146720570479e-01 2.590453944864006e-01
-1.706000e+00 -5.656581294776068e+00 5.743998630729821e-02 9.782967744376264e-01 -2.072086415305500e-01 2.559844446536850e-01
-1.705000e+00 -5.659302296883054e+00 5.745650672339913e-02 9.787725776246907e-01 -2.049493627458226e-01 2.529386391066891e-01
-1.704000e+00 -5.662018153678728e+00 5.747292866437023e-02 9.792334920129784e-01 -2.027357100267937e-01 2.499082047534687e-01
-1.703000e+00 -5.664728885700795e+00 5.748925279364502e-02 9.796800712857832e-01 -2.005665922467716e-01 2.468933658529811e-01
-1.702000e+00 -5.667434513359225e+00 5.750547976840162e-02 9.801128448984304e-01 -1.984409515828459e-01 2.438943439281553e-01
-1.701000e+00 -5.670135056937760e+00 5.752161023963002e-02 9.805323192926602e-01 -1.963577623180627e-01 2.409113576794747e-01
-1.700000e+00 -5.672830536595597e+00 5.753764485219515e-02 9.809389790428611e-01 -1.943160296896512e-01 2.379446228990236e-01
-1.699000e+00 -5.675520972369029e+00 5.755358424489928e-02 9.813332879383749e-01 -1.923147887814623e-01 2.349943523852471e-01
-1.698000e+00 -5.678206384172958e+00 5.756942905054577e-02 9.817156900057273e-01 -1.903531034592780e-01 2.320607558587382e-01
-1.697000e+00 -5.680886791802555e+00 5.758517989599817e-02 9.820866104745297e-01 -1.884300653469329e-01 2.291440398783782e-01
-1.696000e+00 -5.683562214934781e+00 5.760083740224204e-02 9.824464566903975e-01 -1.865447928420488e-01 2.262444077589812e-01
-1.695000e+00 -5.686232673130011e+00 5.761640218444230e-02 9.827956189781218e-01 -1.846964301696442e-01 2.233620594894773e-01
-1.694000e+00 -5.688898185833573e+00 5.763187485200151e-02 9.831344714580733e-01 -1.828841464721718e-01 2.204971916524647e-01
-1.693000e+00 -5.691558772377308e+00 5.764725600861718e-02 9.834633728186055e-01 -1.811071349346912e-01 2.176499973449349e-01
