0.95387536e-3
-1.560000e+00 -6.006453152159774e+00 -5.886852640064150e-02
-1.561000e+00 -6.004246055044880e+00 -5.885671728274645e-02
-1.562000e+00 -6.002035378110666e+00 -5.884473405244439e-02
-1.563000e+00 -5.999821076283148e+00 -5.883257428362006e-02
-1.564000e+00 -5.997603104832259e+00 -5.882023547670339e-02
-1.565000e+00 -5.995381419350020e+00 -5.880771505667511e-02
-1.566000e+00 -5.993155975728581e+00 -5.879501037100050e-02
-1.567000e+00 -5.990926730138143e+00 -5.878211868748890e-02
-1.568000e+00 -5.988693639004796e+00 -5.876903719206664e-02
-1.569000e+00 -5.988852728099403e+00 -5.899245327511289e-02
-1.570000e+00 -5.986671806689219e+00 -5.898525647836480e-02
-1.571000e+00 -5.984488113341887e+00 -5.897800638067964e-02
-1.572000e+00 -5.982301623015142e+00 -5.897070296015748e-02
-1.573000e+00 -5.980112311054284e+00 -5.896334618288576e-02
-1.574000e+00 -5.977920153177007e+00 -5.895593600296127e-02
-1.575000e+00 -5.975725125458434e+00 -5.894847236250500e-02
-1.576000e+00 -5.973527204316321e+00 -5.894095519165663e-02
-1.577000e+00 -5.971326366496531e+00 -5.893338440855012e-02
-1.578000e+00 -5.969122589058688e+00 -5.892575991927761e-02
-1.579000e+00 -5.966915849362059e+00 -5.891808161783071e-02
-1.580000e+00 -5.964706125051693e+00 -5.891034938602054e-02
-1.581000e+00 -5.962493394044697e+00 -5.890256309338475e-02
-1.582000e+00 -5.960277634516790e+00 -5.889472259706848e-02
-1.583000e+00 -5.958058824889039e+00 -5.888682774168495e-02
-1.584000e+00 -5.955836943814793e+00 -5.887887835915447e-02
-1.585000e+00 -5.953611970166794e+00 -5.887087426852131e-02
-1.586000e+00 -5.951387122558229e+00 -5.886314486465299e-02
-1.587000e+00 -5.949156138361698e+00 -5.885505563782013e-02
-1.588000e+00 -5.946922015409774e+00 -5.884691283690804e-02
-1.589000e+00 -5.944684734310643e+00 -5.883871634253349e-02
-1.590000e+00 -5.942444275883983e+00 -5.883046602816349e-02
-1.591000e+00 -5.940200621151567e+00 -5.882216176016795e-02
-1.592000e+00 -5.937953751328128e+00 -5.881380339786049e-02
-1.593000e+00 -5.935703647812448e+00 -5.880539079353392e-02
-1.594000e+00 -5.933450292178622e+00 -5.879692379247489e-02
-1.595000e+00 -5.931193666167543e+00 -5.878840223298006e-02
-1.596000e+00 -5.928933751678532e+00 -5.877982594635485e-02
-1.597000e+00 -5.926670530761204e+00 -5.877119475689732e-02
-1.598000e+00 -5.924403985607460e+00 -5.876250848187778e-02
-1.599000e+00 -5.922134098543648e+00 -5.875376693149825e-02
-1.600000e+00 -5.919860852022858e+00 -5.874496990884491e-02
-1.601000e+00 -5.917584228617413e+00 -5.873611720982422e-02
-1.602000e+00 -5.915304211011362e+00 -5.872720862308294e-02
-1.603000e+00 -5.913020781993274e+00 -5.871824392991632e-02
-1.604000e+00 -5.910733924448957e+00 -5.870922290416205e-02
-1.605000e+00 -5.908443621354427e+00 -5.870014531207128e-02
-1.606000e+00 -5.906149855768821e+00 -5.869101091216947e-02
-1.607000e+00 -5.903852610827551e+00 -5.868181945509737e-02
-1.608000e+00 -5.901551869735384e+00 -5.867257068342756e-02
-1.609000e+00 -5.899247615759648e+00 -5.866326433147275e-02
-1.610000e+00 -5.896939832223474e+00 -5.865390012505919e-02
-1.611000e+00 -5.894628502499105e+00 -5.864447778128708e-02
-1.612000e+00 -5.892313610001152e+00 -5.863499700826674e-02
-1.613000e+00 -5.889995138179957e+00 -5.862545750482476e-02
-1.614000e+00 -5.887673070514894e+00 -5.861585896019118e-02
-1.615000e+00 -5.885347390507717e+00 -5.860620105364822e-02
-1.616000e+00 -5.883018081675830e+00 -5.859648345416666e-02
-1.617000e+00 -5.880685127545590e+00 -5.858670581998701e-02
-1.618000e+00 -5.878350147228647e+00 -5.857705036566031e-02
-1.619000e+00 -5.876009990061814e+00 -5.856716764302542e-02
-1.620000e+00 -5.873666148828367e+00 -5.855722512598605e-02
-1.621000e+00 -5.871318607785804e+00 -5.854722252964301e-02
-1.622000e+00 -5.868967351215555e+00 -5.853715956348454e-02
-1.623000e+00 -5.866612363418607e+00 -5.852703593127944e-02
-1.624000e+00 -5.864253628711326e+00 -5.851685133094712e-02
-1.625000e+00 -5.861891131421092e+00 -5.850660545442653e-02
-1.626000e+00 -5.859524855882089e+00 -5.849629798751790e-02
-1.627000e+00 -5.857154786430991e+00 -5.848592860971630e-02
-1.628000e+00 -5.854780907402730e+00 -5.847549699402256e-02
-1.629000e+00 -5.852403203126178e+00 -5.846500280673669e-02
-1.630000e+00 -5.850021657919870e+00 -5.845444570722996e-02
-1.631000e+00 -5.847636256087599e+00 -5.844382534769504e-02
-1.632000e+00 -5.845246981914060e+00 -5.843314137287637e-02
-1.633000e+00 -5.842853819660411e+00 -5.842239341976626e-02
-1.634000e+00 -5.840456753559704e+00 -5.841158111728181e-02
-1.635000e+00 -5.838055767812368e+00 -5.840070408590878e-02
-1.636000e+00 -5.835650846581443e+00 -5.838976193731235e-02
-1.637000e+00 -5.833241973987884e+00 -5.837875427391742e-02
-1.638000e+00 -5.830829134105612e+00 -5.836768068844213e-02
-1.639000e+00 -5.828412310956518e+00 -5.835654076340561e-02
-1.640000e+00 -5.825991488505305e+00 -5.834533407057855e-02
-1.641000e+00 -5.823566650654152e+00 -5.833406017039569e-02
-1.642000e+00 -5.821138780018607e+00 -5.832284317168428e-02
-1.643000e+00 -5.818705955586640e+00 -5.831144581522162e-02
-1.644000e+00 -5.816269075090468e+00 -5.829998101849138e-02
-1.645000e+00 -5.813828122775149e+00 -5.828844839340449e-02
-1.646000e+00 -5.811383082842069e+00 -5.827684754556155e-02
-1.647000e+00 -5.808933939445597e+00 -5.826517807401103e-02
-1.648000e+00 -5.806480676689736e+00 -5.825343957098005e-02
-1.649000e+00 -5.804023278624687e+00 -5.824163162156914e-02
-1.650000e+00 -5.801561729243240e+00 -5.822975380343397e-02
-1.651000e+00 -5.799096012477122e+00 -5.821780568641956e-02
-1.652000e+00 -5.794983404736803e+00 -5.798853228325235e-02
-1.653000e+00 -5.792449199839299e+00 -5.796706790426389e-02
-1.654000e+00 -5.789908754313358e+00 -5.794513150626781e-02
-1.655000e+00 -5.787361983020435e+00 -5.792270458011789e-02
-1.656000e+00 -5.784808797653375e+00 -5.789976765068792e-02
-1.657000e+00 -5.782249106506513e+00 -5.787630021045322e-02
-1.658000e+00 -5.779682814223729e+00 -5.785228064711938e-02
-1.659000e+00 -5.777109821521802e+00 -5.782768616470148e-02
-1.660000e+00 -5.774530024886856e+00 -5.780249269731710e-02
-1.661000e+00 -5.771943316240514e+00 -5.777667481491428e-02
-1.662000e+00 -5.769349582572969e+00 -5.775020562006565e-02
-1.663000e+00 -5.766748705539166e+00 -5.772305663484380e-02
-1.664000e+00 -5.764140561014271e+00 -5.769519767667323e-02
-1.665000e+00 -5.761525018604294e+00 -5.766659672198859e-02
-1.666000e+00 -5.761600117046093e+00 -5.802998652052010e-02
-1.667000e+00 -5.759065579352649e+00 -5.801686384969898e-02
-1.668000e+00 -5.756526597531209e+00 -5.800366355349205e-02
-1.669000e+00 -5.753983154454138e+00 -5.799038511136748e-02
-1.670000e+00 -5.751435232891241e+00 -5.797702799202784e-02
-1.671000e+00 -5.748882815505009e+00 -5.796359165263284e-02
-1.672000e+00 -5.746325884845489e+00 -5.795007553793859e-02
-1.673000e+00 -5.743764423344759e+00 -5.793647907931675e-02
-1.674000e+00 -5.741198413310960e+00 -5.792280169366551e-02
-1.675000e+00 -5.738627836921855e+00 -5.790904278219320e-02
-1.676000e+00 -5.736053155468645e+00 -5.789527722677602e-02
-1.677000e+00 -5.733473445415562e+00 -5.788136246556719e-02
-1.678000e+00 -5.730889120325717e+00 -5.786736533367175e-02
-1.679000e+00 -5.728300162362219e+00 -5.785328527623778e-02
-1.680000e+00 -5.725706553576092e+00 -5.783912172811501e-02
-1.681000e+00 -5.723108275901800e+00 -5.782487411307929e-02
-1.682000e+00 -5.720505311152369e+00 -5.781054184295949e-02
-1.683000e+00 -5.717897641014187e+00 -5.779612431664410e-02
-1.684000e+00 -5.715285247041325e+00 -5.778162091898176e-02
-1.685000e+00 -5.712668110649515e+00 -5.776703101953364e-02
-1.686000e+00 -5.710046213109614e+00 -5.775235397120036e-02
-1.687000e+00 -5.707419535540820e+00 -5.773758910869519e-02
-1.688000e+00 -5.704788058903529e+00 -5.772273574690302e-02
-1.689000e+00 -5.702151763992113e+00 -5.770779317910815e-02
-1.690000e+00 -5.699511054710771e+00 -5.769283634541962e-02
-1.691000e+00 -5.696865116103181e+00 -5.767772313105185e-02
-1.692000e+00 -5.694214306534874e+00 -5.766251973438209e-02
-1.693000e+00 -5.691558606729880e+00 -5.764722550424677e-02
-1.694000e+00 -5.688897997273942e+00 -5.763183977585664e-02
-1.695000e+00 -5.686232458612311e+00 -5.761636187020759e-02
-1.696000e+00 -5.683561971048275e+00 -5.760079109360359e-02
-1.697000e+00 -5.680886514742452e+00 -5.758512673729233e-02
-1.698000e+00 -5.678206069712623e+00 -5.756936807718933e-02
-1.699000e+00 -5.675520615833756e+00 -5.755351437362662e-02
-1.700000e+00 -5.672830132837438e+00 -5.753756487098938e-02
-1.701000e+00 -5.670134946931062e+00 -5.752158821009695e-02
-1.702000e+00 -5.667434387590718e+00 -5.750545430437214e-02
-1.703000e+00 -5.664728742148283e+00 -5.748922340462415e-02
-1.704000e+00 -5.662017990109109e+00 -5.747289479971675e-02
-1.705000e+00 -5.659302110834402e+00 -5.745646776587877e-02
-1.706000e+00 -5.656581083537474e+00 -5.743994156580141e-02
-1.707000e+00 -5.653854887279660e+00 -5.742331544766548e-02
-1.708000e+00 -5.651123500966371e+00 -5.740658864409327e-02
-1.709000e+00 -5.648386903343008e+00 -5.738976037104022e-02
-1.710000e+00 -5.645645072990998e+00 -5.737282982661804e-02
-1.711000e+00 -5.642898271205899e+00 -5.735585975239019e-02
-1.712000e+00 -5.640145944148029e+00 -5.733873062295765e-02
-1.713000e+00 -5.637388322540422e+00 -5.732149770092269e-02
-1.714000e+00 -5.634625384572428e+00 -5.730416020767639e-02
-1.715000e+00 -5.631857108271784e+00 -5.728671735022760e-02
-1.716000e+00 -5.629083471501346e+00 -5.726916832032413e-02
-1.717000e+00 -5.626304451955743e+00 -5.725151229347512e-02
-1.718000e+00 -5.623520027157828e+00 -5.723374842786657e-02
-1.719000e+00 -5.620730174455108e+00 -5.721587586321199e-02
-1.720000e+00 -5.617934871016010e+00 -5.719789371947222e-02
-1.721000e+00 -5.615134341741967e+00 -5.717986440663132e-02
-1.722000e+00 -5.612328096352283e+00 -5.716166868666728e-02
-1.723000e+00 -5.609516333575719e+00 -5.714336161790773e-02
-1.724000e+00 -5.606699030090559e+00 -5.712494233784614e-02
-1.725000e+00 -5.603876162395459e+00 -5.710640996729866e-02
-1.726000e+00 -5.601047706806158e+00 -5.708776360932961e-02
-1.727000e+00 -5.598213639451939e+00 -5.706900234807693e-02
-1.728000e+00 -5.595373936272150e+00 -5.705012524745692e-02
-1.729000e+00 -5.592528573012583e+00 -5.703113134976946e-02
-1.730000e+00 -5.589677737738176e+00 -5.701208134215337e-02
-1.731000e+00 -5.586821005338995e+00 -5.699285905540966e-02
-1.732000e+00 -5.583958541435687e+00 -5.697351795859455e-02
-1.733000e+00 -5.581090321188409e+00 -5.695405710493191e-02
-1.734000e+00 -5.578216319560646e+00 -5.693447552866291e-02
-1.735000e+00 -5.575336511315818e+00 -5.691477224380219e-02
-1.736000e+00 -5.572450871013962e+00 -5.689494624279111e-02
-1.737000e+00 -5.569559373008297e+00 -5.687499649501703e-02
-1.738000e+00 -5.566662169309064e+00 -5.685498044895915e-02
-1.739000e+00 -5.563758898740027e+00 -5.683478788966213e-02
-1.740000e+00 -5.560849694376191e+00 -5.681446932143752e-02
-1.741000e+00 -5.557934529893485e+00 -5.679402371687459e-02
-1.742000e+00 -5.555013378755399e+00 -5.677345002760538e-02
-1.743000e+00 -5.552086214209630e+00 -5.675274718292875e-02
-1.744000e+00 -5.549153009284882e+00 -5.673191408831393e-02
-1.745000e+00 -5.546213736787498e+00 -5.671094962379798e-02
-1.746000e+00 -5.543268529606949e+00 -5.668991320241160e-02
-1.747000e+00 -5.540317057911229e+00 -5.666869074321650e-02
-1.748000e+00 -5.537359437553002e+00 -5.664733441535631e-02
-1.749000e+00 -5.534395640569550e+00 -5.662584309600966e-02
-1.750000e+00 -5.531425638767789e+00 -5.660421563846321e-02
-1.751000e+00 -5.528449403721086e+00 -5.658245087055362e-02
-1.752000e+00 -5.525466906766015e+00 -5.656054759289257e-02
-1.753000e+00 -5.522478256590909e+00 -5.653856402522561e-02
-1.754000e+00 -5.519483164550196e+00 -5.651638814922146e-02
-1.755000e+00 -5.516481724703231e+00 -5.649407101153031e-02
-1.756000e+00 -5.513473907528176e+00 -5.647161140169275e-02
-1.757000e+00 -5.510459683256260e+00 -5.644900808292389e-02
-1.758000e+00 -5.507439021868480e+00 -5.642625979034276e-02
-1.759000e+00 -5.504411893092469e+00 -5.640336522900722e-02
-1.760000e+00 -5.501378390442037e+00 -5.638038530534446e-02
-1.761000e+00 -5.498338248893106e+00 -5.635720273538326e-02
-1.762000e+00 -5.495291548899109e+00 -5.633387089187118e-02
-1.763000e+00 -5.492238259237321e+00 -5.631038846125997e-02
-1.764000e+00 -5.489178348419608e+00 -5.628675410016638e-02
-1.765000e+00 -5.486111784689282e+00 -5.626296643331522e-02
-1.766000e+00 -5.483038710375406e+00 -5.623912500385086e-02
-1.767000e+00 -5.479958775741143e+00 -5.621504764748675e-02
-1.768000e+00 -5.476871982987124e+00 -5.619074772794389e-02
-1.769000e+00 -5.473778498202730e+00 -5.616634301245300e-02
-1.770000e+00 -5.470678198771301e+00 -5.614177888218119e-02
-1.771000e+00 -5.467571051331945e+00 -5.611705386689489e-02
-1.772000e+00 -5.464457113382913e+00 -5.609222846940014e-02
-1.773000e+00 -5.461336261703409e+00 -5.606724408828270e-02
-1.774000e+00 -5.458208294398776e+00 -5.604197858989811e-02
-1.775000e+00 -5.455073530640276e+00 -5.601668264947949e-02
-1.776000e+00 -5.451931541151597e+00 -5.599106494900347e-02
-1.777000e+00 -5.448782602018784e+00 -5.596535533540185e-02
-1.778000e+00 -5.445626655307906e+00 -5.593954150714470e-02
-1.779000e+00 -5.442463590112466e+00 -5.591356496382105e-02
-1.780000e+00 -5.439293207157977e+00 -5.588728185378142e-02
-1.781000e+00 -5.436115811491065e+00 -5.586098604027184e-02
-1.782000e+00 -5.432931089710322e+00 -5.583443323295537e-02
-1.783000e+00 -5.429738971217709e+00 -5.580757933137375e-02
-1.784000e+00 -5.426539802300126e+00 -5.578079831593741e-02
-1.785000e+00 -5.423333161822112e+00 -5.575371316092141e-02
-1.786000e+00 -5.420119056913347e+00 -5.572635593265648e-02
-1.787000e+00 -5.416897606653291e+00 -5.569889456975677e-02
-1.788000e+00 -5.413668805412438e+00 -5.567137824304390e-02
-1.789000e+00 -5.410432408211183e+00 -5.564356301595095e-02
-1.790000e+00 -5.407188410002520e+00 -5.561547560083321e-02
-1.791000e+00 -5.403936969879297e+00 -5.558737922420679e-02
-1.792000e+00 -5.400677760338591e+00 -5.555887729866466e-02
-1.793000e+00 -5.397411060139496e+00 -5.553042946649596e-02
-1.794000e+00 -5.394136583569930e+00 -5.550167302413294e-02
-1.795000e+00 -5.390854363940109e+00 -5.547271528139810e-02
-1.796000e+00 -5.387564363783484e+00 -5.544356093780223e-02
-1.797000e+00 -5.384266541122122e+00 -5.541420822780562e-02
-1.798000e+00 -5.380960857200741e+00 -5.538466325805296e-02
-1.799000e+00 -5.377647218727931e+00 -5.535480665886565e-02
-1.800000e+00 -5.374325716520050e+00 -5.532495259071762e-02
-1.801000e+00 -5.370996178856570e+00 -5.529479722187172e-02
-1.802000e+00 -5.367658600300065e+00 -5.526442846455249e-02
-1.803000e+00 -5.364312938793249e+00 -5.523385062109515e-02
-1.804000e+00 -5.360959151142249e+00 -5.520306858882511e-02
-1.805000e+00 -5.357597188659659e+00 -5.517206795273395e-02
-1.806000e+00 -5.354227007212898e+00 -5.514085256198398e-02
-1.807000e+00 -5.350848560579430e+00 -5.510942042605350e-02
-1.808000e+00 -5.347461802948859e+00 -5.507777719512309e-02
-1.809000e+00 -5.344066685302542e+00 -5.504590678408306e-02
-1.810000e+00 -5.340663160980392e+00 -5.501381366730502e-02
-1.811000e+00 -5.337251181996382e+00 -5.498150326098909e-02
-1.812000e+00 -5.333830699303216e+00 -5.494895970135930e-02
-1.813000e+00 -5.330401663801951e+00 -5.491619362170103e-02
-1.814000e+00 -5.326964026278567e+00 -5.488319120525785e-02
-1.815000e+00 -5.323517736548778e+00 -5.484995567897687e-02
-1.816000e+00 -5.320062743071728e+00 -5.481649129231872e-02
-1.817000e+00 -5.316598996230995e+00 -5.478278397081283e-02
-1.818000e+00 -5.313126442560594e+00 -5.474884260821623e-02
-1.819000e+00 -5.309645031834656e+00 -5.471465455412472e-02
-1.820000e+00 -5.306154710462176e+00 -5.468022228355348e-02
-1.821000e+00 -5.302655449439557e+00 -5.464546282087035e-02
-1.822000e+00 -5.299147119761843e+00 -5.461062259487291e-02
-1.823000e+00 -5.295629741921019e+00 -5.457544991274597e-02
-1.824000e+00 -5.292103238195049e+00 -5.454001909445972e-02
-1.825000e+00 -5.288567549417239e+00 -5.450433710679643e-02
-1.826000e+00 -5.285022679541346e+00 -5.446826695121217e-02
-1.827000e+00 -5.281468444648461e+00 -5.443209480018771e-02
