0.95387536e-3
-1.800000e+00 2.692744236555821e+00 1.912885147167287e+00 0.000000000000000e+00 1.663350535317763e+00 2.692744354001703e+00 1.912885140476191e+00 0.000000000000000e+00 1.663350534361689e+00 -2.286843257831032e+01 30
-1.801000e+00 2.692744514305122e+00 1.912885603296451e+00 0.000000000000000e+00 1.664350592539166e+00 2.692744594583548e+00 1.912885598770546e+00 0.000000000000000e+00 1.664350591892471e+00 -2.274688616916998e+01 31
-1.802000e+00 2.692744791625706e+00 1.912886059212073e+00 0.000000000000000e+00 1.665350649695123e+00 2.692744886930159e+00 1.912886053895241e+00 0.000000000000000e+00 1.665350648935416e+00 -2.262575292551144e+01 31
-1.803000e+00 2.692745068490147e+00 1.912886514879219e+00 0.000000000000000e+00 1.666350706780386e+00 2.692745181471773e+00 1.912886508642363e+00 0.000000000000000e+00 1.666350705889221e+00 -2.250502241045804e+01 31
-1.804000e+00 2.692745344871197e+00 1.912886970263294e+00 0.000000000000000e+00 1.667350763789762e+00 2.692745423562170e+00 1.912886965965093e+00 0.000000000000000e+00 1.667350763175605e+00 -2.238469097283604e+01 32
-1.805000e+00 2.692745620741789e+00 1.912887425329991e+00 0.000000000000000e+00 1.668350820718091e+00 2.692745714292295e+00 1.912887420274105e+00 0.000000000000000e+00 1.668350819995668e+00 -2.226475173129109e+01 32
-1.806000e+00 2.692745896075038e+00 1.912887880045320e+00 0.000000000000000e+00 1.669350877560249e+00 2.692746007130697e+00 1.912887874106959e+00 0.000000000000000e+00 1.669350876711731e+00 -2.214521407647853e+01 32
-1.807000e+00 2.692746149931006e+00 1.912888334375630e+00 0.000000000000000e+00 1.670350934311166e+00 2.692746302491580e+00 1.912888327410969e+00 0.000000000000000e+00 1.670350933316005e+00 -2.202607372360051e+01 32
-1.808000e+00 2.692746445022771e+00 1.912888788287451e+00 0.000000000000000e+00 1.671350990965796e+00 2.692746538778114e+00 1.912888783380322e+00 0.000000000000000e+00 1.671350990264630e+00 -2.190732256985417e+01 33
-1.809000e+00 2.692746718584335e+00 1.912889241747803e+00 0.000000000000000e+00 1.672351047519157e+00 2.692746830016027e+00 1.912889235977871e+00 0.000000000000000e+00 1.672351046694706e+00 -2.178896108967912e+01 33
-1.810000e+00 2.692746970636146e+00 1.912889694723924e+00 0.000000000000000e+00 1.673351103966290e+00 2.692747123751376e+00 1.912889687949522e+00 0.000000000000000e+00 1.673351102998315e+00 -2.167098778871785e+01 33
-1.811000e+00 2.692747242900920e+00 1.912890147183295e+00 0.000000000000000e+00 1.674351160302284e+00 2.692747359591296e+00 1.912890142326769e+00 0.000000000000000e+00 1.674351159608345e+00 -2.155339009293222e+01 34
-1.812000e+00 2.692747535305892e+00 1.912890599093760e+00 0.000000000000000e+00 1.675351216522253e+00 2.692747649329839e+00 1.912890593378172e+00 0.000000000000000e+00 1.675351215705566e+00 -2.143618653616375e+01 34
-1.813000e+00 2.692747806139127e+00 1.912891050423526e+00 0.000000000000000e+00 1.676351272621381e+00 2.692747889857677e+00 1.912891046272480e+00 0.000000000000000e+00 1.676351272028248e+00 -2.131935876346606e+01 35
-1.814000e+00 2.692748076226013e+00 1.912891501141024e+00 0.000000000000000e+00 1.677351328594870e+00 2.692748176061179e+00 1.912891496244641e+00 0.000000000000000e+00 1.677351327895239e+00 -2.120291592187304e+01 35
-1.815000e+00 2.692748324753167e+00 1.912891951215048e+00 0.000000000000000e+00 1.678351384437976e+00 2.692748464418356e+00 1.912891945448260e+00 0.000000000000000e+00 1.678351383613972e+00 -2.108684494612871e+01 35
-1.816000e+00 2.692748614059437e+00 1.912892400614548e+00 0.000000000000000e+00 1.679351440145965e+00 2.692748702787645e+00 1.912892396357384e+00 0.000000000000000e+00 1.679351439537671e+00 -2.097114645732865e+01 36
-1.817000e+00 2.692748881755713e+00 1.912892849309000e+00 0.000000000000000e+00 1.680351495714192e+00 2.692748987636783e+00 1.912892844284561e+00 0.000000000000000e+00 1.680351494996260e+00 -2.085582710773441e+01 36
-1.818000e+00 2.692749148605122e+00 1.912893297268040e+00 0.000000000000000e+00 1.681351551138010e+00 2.692749228614540e+00 1.912893293513076e+00 0.000000000000000e+00 1.681351550601472e+00 -2.074088098706351e+01 37
-1.819000e+00 2.692749414582945e+00 1.912893744461637e+00 0.000000000000000e+00 1.682351606412833e+00 2.692749510254610e+00 1.912893740021182e+00 0.000000000000000e+00 1.682351605778345e+00 -2.062630078721381e+01 37
-1.820000e+00 2.692749679664617e+00 1.912894190860075e+00 0.000000000000000e+00 1.683351661534108e+00 2.692749793890175e+00 1.912894185617172e+00 0.000000000000000e+00 1.683351660784963e+00 -2.051209381302908e+01 37
-1.821000e+00 2.692749923133283e+00 1.912894636433974e+00 0.000000000000000e+00 1.684351716497337e+00 2.692750736671090e+00 1.912894600446924e+00 0.000000000000000e+00 1.684351711355219e+00 -2.039824195674558e+01 33
-1.822000e+00 2.692750207042013e+00 1.912895081154113e+00 0.000000000000000e+00 1.685351771298020e+00 2.692750311902023e+00 1.912895076447582e+00 0.000000000000000e+00 1.685351770625515e+00 -2.028476318635999e+01 38
-1.823000e+00 2.692750469289395e+00 1.912895524991790e+00 0.000000000000000e+00 1.686351825931753e+00 2.692750550706297e+00 1.912895521378332e+00 0.000000000000000e+00 1.686351825415434e+00 -2.017164301550491e+01 39
-1.824000e+00 2.692750730543926e+00 1.912895967918474e+00 0.000000000000000e+00 1.687351880394136e+00 2.692750828106372e+00 1.912895963637002e+00 0.000000000000000e+00 1.687351879782365e+00 -2.005888969892824e+01 39
-1.825000e+00 2.692750961609616e+00 1.912896409906014e+00 0.000000000000000e+00 1.688351934680826e+00 2.692751067398313e+00 1.912896406581526e+00 0.000000000000000e+00 1.688351934205795e+00 -1.994648791386398e+01 40
-1.826000e+00 2.692751249979467e+00 1.912896850926388e+00 0.000000000000000e+00 1.689351988787489e+00 2.692752367731632e+00 1.912896802973847e+00 0.000000000000000e+00 1.689351981935634e+00 -1.983443976670719e+01 34
-1.827000e+00 2.692751508113368e+00 1.912897290952152e+00 0.000000000000000e+00 1.690352042709881e+00 2.692752370951607e+00 1.912897254354794e+00 0.000000000000000e+00 1.690352037480544e+00 -1.972275389720451e+01 35
