0.95387536e-3
6.296527713333109e+00 -1.644520613038631e-03 6.903768256158616e-01 0.000000000000000e+00 6.776603470477588e-01 3.855610761697444e-01 -9.510762711957086e-04 3.640061887825376e-03 1.757586351307234e+00 68
6.296588282265496e+00 -1.628150078910891e-03 6.902665362963206e-01 0.000000000000000e+00 6.756153416421047e-01 3.788196660560847e-01 -9.550153510971575e-04 3.731444210082570e-03 1.783465428522861e+00 63
6.296648141648282e+00 -1.582761681027463e-03 6.901589993236432e-01 0.000000000000000e+00 6.735720435154995e-01 3.725185862947188e-01 -9.408005969069695e-04 3.749420931468059e-03 1.808147407509901e+00 59
6.296707257496493e+00 -1.446123568915944e-03 6.900533665060102e-01 0.000000000000000e+00 6.715296912085130e-01 3.665834642959654e-01 -8.704512691274620e-04 3.535942124749180e-03 1.831851893900589e+00 56
6.296765595280926e+00 -1.420637033883296e-03 6.899495331341102e-01 0.000000000000000e+00 6.694891641496754e-01 3.609617068869032e-01 -8.653985988669134e-04 3.581048935535420e-03 1.854728776880225e+00 53
6.296823119944169e+00 -1.487165547499004e-03 6.898470866184353e-01 0.000000000000000e+00 6.674502409072356e-01 3.556107355053470e-01 -9.163477449351427e-04 3.860691647742706e-03 1.876902569385773e+00 50
6.296879795918919e+00 -1.399001440448003e-03 6.897451175046941e-01 0.000000000000000e+00 6.654111580412574e-01 3.504940140466635e-01 -8.715496304381124e-04 3.736974170522503e-03 1.898485778402510e+00 48
6.296935587147150e+00 -1.360376421647649e-03 6.896438406190258e-01 0.000000000000000e+00 6.633730905356251e-01 3.455870293028233e-01 -8.565105195980433e-04 3.736079275395868e-03 1.919545105274020e+00 46
6.296990457102229e+00 -1.362182508153691e-03 6.895430290103017e-01 0.000000000000000e+00 6.613359081866170e-01 3.408675196896852e-01 -8.664718175021126e-04 3.843663096218263e-03 1.940145480457992e+00 44
6.297044368811163e+00 -1.178058961908248e-03 6.894418627347024e-01 0.000000000000000e+00 6.592977862703472e-01 3.363140903879127e-01 -7.568248742773898e-04 3.413246213733914e-03 1.960355577966608e+00 43
6.297097284881012e+00 -1.273581297986884e-03 6.893415052750458e-01 0.000000000000000e+00 6.572622602519651e-01 3.319172430240384e-01 -8.261092041220967e-04 3.786758468014346e-03 1.980189778595926e+00 41
6.297149167524756e+00 -1.150165025718732e-03 6.892403703919685e-01 0.000000000000000e+00 6.552253100821435e-01 3.276571575642088e-01 -7.530817397818738e-04 3.507766253928499e-03 1.999720297027330e+00 40
6.297199978591228e+00 -1.057123548025237e-03 6.891390612278484e-01 0.000000000000000e+00 6.531888589745842e-01 3.235256787075023e-01 -6.985143562282196e-04 3.305421126202711e-03 2.018963541626680e+00 39
6.297249679595952e+00 -1.235935933946569e-03 6.890382872854312e-01 0.000000000000000e+00 6.511550873031348e-01 3.195162373436579e-01 -8.239788737783226e-04 3.960383674070922e-03 2.037930308156153e+00 37
6.297298231754177e+00 -1.184334402162108e-03 6.889363083778909e-01 0.000000000000000e+00 6.491194734062556e-01 3.156132891923861e-01 -7.964885574188747e-04 3.887749182641440e-03 2.056682652747364e+00 36
6.297345596016290e+00 -1.153693160843484e-03 6.888338536237066e-01 0.000000000000000e+00 6.470842092490202e-01 3.118126126097899e-01 -7.825273634696306e-04 3.878320405904773e-03 2.075224504041957e+00 35
6.297391733104969e+00 -1.142190798356190e-03 6.887308421947018e-01 0.000000000000000e+00 6.450492622138161e-01 3.081074153648006e-01 -7.812258509856309e-04 3.930793018944528e-03 2.093575679160325e+00 34
6.297436603554557e+00 -1.149036923631510e-03 6.886272025732370e-01 0.000000000000000e+00 6.430146117970961e-01 3.044916538226531e-01 -7.923745406640537e-04 4.046996302498881e-03 2.111753793536728e+00 33
