0.95387536e-3 SECg
6.296527713333109e+00 1.615119409697264e-03 6.903711683820228e-01 0.000000000000000e+00 6.776448978150439e-01 3.855196971226939e-01 9.341287686324279e-04 -3.575664211156862e-03 1.757735240875576e+00 68
6.296588282265496e+00 1.596890183413125e-03 6.902605088993088e-01 0.000000000000000e+00 6.755988461366731e-01 3.787781635567260e-01 9.367347434671991e-04 -3.660508900490994e-03 1.783617648036962e+00 63
6.296648141648282e+00 1.550346819775215e-03 6.901527381988569e-01 0.000000000000000e+00 6.735548817357042e-01 3.724777149394494e-01 9.215857429348620e-04 -3.673340065309061e-03 1.808300119504773e+00 59
6.296707257496493e+00 1.426158623136967e-03 6.900472632262975e-01 0.000000000000000e+00 6.715129431112670e-01 3.665454697091598e-01 8.584788225270076e-04 -3.487756453065982e-03 1.831996312705848e+00 56
6.296765595280926e+00 1.399590658870305e-03 6.899431906365519e-01 0.000000000000000e+00 6.694717462254056e-01 3.609239037522197e-01 8.526216173966594e-04 -3.528638989168165e-03 1.854875032303555e+00 53
6.296823119944169e+00 1.459475816380817e-03 6.898400999508022e-01 0.000000000000000e+00 6.674310446013551e-01 3.555707294881162e-01 8.993342503011573e-04 -3.789547352686882e-03 1.877060121041077e+00 50
6.296879795918919e+00 1.363623288197289e-03 6.897382325444231e-01 0.000000000000000e+00 6.653922362000997e-01 3.504560278490840e-01 8.495523730591998e-04 -3.643154739310324e-03 1.898638026668157e+00 48
6.296935587147150e+00 1.324410176358832e-03 6.896368274533929e-01 0.000000000000000e+00 6.633538145167700e-01 3.455496430318722e-01 8.339063923199774e-04 -3.637980432841942e-03 1.919697485320356e+00 46
6.296990457102229e+00 1.335007686522220e-03 6.895356620398027e-01 0.000000000000000e+00 6.613156604789435e-01 3.408294790748268e-01 8.492278318478069e-04 -3.767705184652248e-03 1.940303000297847e+00 44
6.297044368811163e+00 1.151293366611400e-03 6.894352228351599e-01 0.000000000000000e+00 6.592795403280645e-01 3.362808269254657e-01 7.396611575238368e-04 -3.336261296020909e-03 1.960495573455030e+00 43
6.297097284881012e+00 1.235607617744606e-03 6.893340556840158e-01 0.000000000000000e+00 6.572417961773653e-01 3.318809926666625e-01 8.015143044866890e-04 -3.674535578616134e-03 1.980344959509808e+00 41
6.297149167524756e+00 1.114578718979235e-03 6.892333776978711e-01 0.000000000000000e+00 6.552061088514818e-01 3.276240414918867e-01 7.298115421934884e-04 -3.399820191186509e-03 1.999864309834815e+00 40
6.297199978591228e+00 1.269543586191716e-03 6.891316071383374e-01 0.000000000000000e+00 6.531683869739281e-01 3.234909579859258e-01 8.389105542545017e-04 -3.970332647445507e-03 2.019113796214309e+00 38
6.297249679595952e+00 1.194994610657505e-03 6.890302051875826e-01 0.000000000000000e+00 6.511329190852895e-01 3.194798637541429e-01 7.967196589193926e-04 -3.829931796273944e-03 2.038093606439042e+00 37
6.297298231754177e+00 1.143803690656891e-03 6.889282907223319e-01 0.000000000000000e+00 6.490974964432898e-01 3.155780533913959e-01 7.692639918230673e-04 -3.755410246355118e-03 2.056843308860812e+00 36
6.297345596016290e+00 1.112950478582690e-03 6.888257769295566e-01 0.000000000000000e+00 6.470620866430712e-01 3.117779202330698e-01 7.549241990087718e-04 -3.742060150289328e-03 2.075385136919253e+00 35
6.297391733104969e+00 1.100610419687834e-03 6.887225814717806e-01 0.000000000000000e+00 6.450266536057240e-01 3.080727071257233e-01 7.528175651576236e-04 -3.788415121130916e-03 2.093738869756629e+00 34
6.297436603554557e+00 1.105958374352126e-03 6.886186252739741e-01 0.000000000000000e+00 6.429911569930256e-01 3.044563765121391e-01 7.626998557307228e-04 -3.896029414368410e-03 2.111922216437193e+00 33
6.297480167753078e+00 1.129072139366190e-03 6.885138312987004e-01 0.000000000000000e+00 6.409555510671306e-01 3.009235036432263e-01 7.849284287970576e-04 -4.069532850878327e-03 2.129951130487350e+00 32
6.297522385985548e+00 8.936507236238474e-04 6.884092355309837e-01 0.000000000000000e+00 6.389228424122004e-01 2.974739720753120e-01 6.261903681765504e-04 -3.294640505428270e-03 2.147820782042379e+00 32
6.297563218480005e+00 9.340920904016152e-04 6.883026603937297e-01 0.000000000000000e+00 6.368871894988885e-01 2.940942193078634e-01 6.596339629910929e-04 -3.521704516534066e-03 2.165581043931634e+00 31
6.297602625455663e+00 9.916465101043655e-04 6.881950476620416e-01 0.000000000000000e+00 6.348513270049247e-01 2.907846393640600e-01 7.056524557222839e-04 -3.822487602054364e-03 2.183226153367531e+00 30
