0.95387536e-3 SECg
6.292708706733015e+00 -1.462903826077992e-01 0.000000000000000e+00 1.532462891301854e+00 -3.053499517559789e+00 7.342807440778857e+01
6.292604144746467e+00 -1.448113951227974e-01 0.000000000000000e+00 1.543869006085212e+00 -3.070847975606645e+00 7.342682654341715e+01
6.292499944142850e+00 -1.433430541290206e-01 0.000000000000000e+00 1.555346080437557e+00 -3.088326725507848e+00 7.342558558336378e+01
6.292396140390586e+00 -1.418852719493318e-01 0.000000000000000e+00 1.566895423258067e+00 -3.105937811328249e+00 7.342435175056127e+01
6.292292767541491e+00 -1.404379624555921e-01 0.000000000000000e+00 1.578518362275273e+00 -3.123683310683278e+00 7.342312526038226e+01
6.292189858226745e+00 -1.390010410319614e-01 0.000000000000000e+00 1.590216244599904e+00 -3.141565335679688e+00 7.342190632081538e+01
6.292087443655052e+00 -1.375744245395940e-01 0.000000000000000e+00 1.601990437289638e+00 -3.159586033874714e+00 7.342069513199866e+01
6.291985553614749e+00 -1.361580312827513e-01 0.000000000000000e+00 1.613842327926520e+00 -3.177747589252916e+00 7.341949188594246e+01
6.291884216477516e+00 -1.347517809761716e-01 0.000000000000000e+00 1.625773325207383e+00 -3.196052223223274e+00 7.341829676668389e+01
6.291783459205180e+00 -1.333555947136272e-01 0.000000000000000e+00 1.637784859547828e+00 -3.214502195637608e+00 7.341710994948065e+01
6.291683307358941e+00 -1.319693949377177e-01 0.000000000000000e+00 1.649878383700247e+00 -3.233099805829520e+00 7.341593160126675e+01
6.291583785110556e+00 -1.305931054105941e-01 0.000000000000000e+00 1.662055373386295e+00 -3.251847393679282e+00 7.341476188058265e+01
6.291484915255927e+00 -1.292266511858227e-01 0.000000000000000e+00 1.674317327945147e+00 -3.270747340700838e+00 7.341360093709504e+01
6.291386719230422e+00 -1.278699585811397e-01 0.000000000000000e+00 1.686665770996584e+00 -3.289802071156330e+00 7.341244891163078e+01
6.291289217125961e+00 -1.265229551521129e-01 0.000000000000000e+00 1.699102251121673e+00 -3.309014053197090e+00 7.341130593655288e+01
6.291192427710068e+00 -1.251855696666865e-01 0.000000000000000e+00 1.711628342559280e+00 -3.328385800033214e+00 7.341017213504725e+01
6.291096368446356e+00 -1.238577320805227e-01 0.000000000000000e+00 1.724245645921662e+00 -3.347919871132401e+00 7.340904762160997e+01
6.291001055516140e+00 -1.225393735130785e-01 0.000000000000000e+00 1.736955788927358e+00 -3.367618873451073e+00 7.340793250274450e+01
6.290906503842033e+00 -1.212304262244834e-01 0.000000000000000e+00 1.749760427154255e+00 -3.387485462696060e+00 7.340682687523415e+01
