0.95387536e-3 SECg2
6.296527713333109e+00 3.139678398684057e+00 6.923565278562390e-01 3.141592653589793e+00 6.786367876371391e-01 5.743125108251983e-01 -7.507194134237505e-04 1.926156632619996e-03 1.181648194741340e+00 68
6.296588282265496e+00 3.139931363235516e+00 6.924054169815622e-01 3.141592653589793e+00 6.766616430042042e-01 5.810794590761743e-01 -6.421884653535007e-04 1.633259349653041e-03 1.164488924147609e+00 64
6.296648141648282e+00 3.140002771685701e+00 6.924505315866794e-01 3.141592653589793e+00 6.746844910434937e-01 5.874043145561324e-01 -6.063094291790978e-04 1.529875999374639e-03 1.148584623480455e+00 60
6.296707257496493e+00 3.140148778879543e+00 6.924922031818505e-01 3.141592653589793e+00 6.727045933766373e-01 5.933626630002141e-01 -5.435982295506035e-04 1.361862442643955e-03 1.133714497082170e+00 57
6.296765595280926e+00 3.140192413574626e+00 6.925312221833030e-01 3.141592653589793e+00 6.707230910602651e-01 5.990081817764145e-01 -5.207517890426575e-04 1.296147999569786e-03 1.119721627340357e+00 54
6.296823119944169e+00 3.140148657843094e+00 6.925679816107814e-01 3.141592653589793e+00 6.687401991936391e-01 6.043834049115187e-01 -5.307594565757802e-04 1.313190136701083e-03 1.106482237551607e+00 51
6.296879795918919e+00 3.140257275057007e+00 6.926023429670936e-01 3.141592653589793e+00 6.667547140113697e-01 6.095235636977447e-01 -4.853238149928733e-04 1.194193960136779e-03 1.093893942993213e+00 49
6.296935587147150e+00 3.140308292228660e+00 6.926349315295028e-01 3.141592653589793e+00 6.647679374766939e-01 6.144541473302680e-01 -4.617222046487054e-04 1.130371224607629e-03 1.081882868636394e+00 47
6.296990457102229e+00 3.140310088544025e+00 6.926659429255202e-01 3.141592653589793e+00 6.627799627977755e-01 6.191973976949767e-01 -4.562374491558635e-04 1.111712067302789e-03 1.070384756235022e+00 45
6.297044368811163e+00 3.140264660811605e+00 6.926955486338565e-01 3.141592653589793e+00 6.607908967649830e-01 6.237717975825934e-01 -4.675854491256390e-04 1.134412697608250e-03 1.059346332891264e+00 43
6.297097284881012e+00 3.140426206898681e+00 6.927232941056902e-01 3.141592653589793e+00 6.587990005678104e-01 6.281946231887011e-01 -4.066331785966618e-04 9.825520674475036e-04 1.048717350819550e+00 42
6.297149167524756e+00 3.140308393361453e+00 6.927504310619629e-01 3.141592653589793e+00 6.568078052894059e-01 6.324758737617509e-01 -4.433815119911852e-04 1.067321369007820e-03 1.038470176186132e+00 40
6.297199978591228e+00 3.140413830975603e+00 6.927758458462449e-01 3.141592653589793e+00 6.548136561656221e-01 6.366303094735920e-01 -4.031409500371320e-04 9.670563667500270e-04 1.028561249066264e+00 39
6.297249679595952e+00 3.140491751276544e+00 6.928002229171275e-01 3.141592653589793e+00 6.528184263540165e-01 6.406661738331725e-01 -3.730210174108899e-04 8.918853488600470e-04 1.018967631389305e+00 38
6.297298231754177e+00 3.140547005706685e+00 6.928236272022928e-01 3.141592653589793e+00 6.508221241901163e-01 6.445921787904192e-01 -3.510998766623023e-04 8.369187022663760e-04 1.009664485177797e+00 37
6.297345596016290e+00 3.140582888371044e+00 6.928461166295319e-01 3.141592653589793e+00 6.488247602583579e-01 6.484159903397906e-01 -3.360503470610059e-04 7.987725994931874e-04 1.000629999100645e+00 36
6.297391733104969e+00 3.140601500382547e+00 6.928677433998898e-01 3.141592653589793e+00 6.468263473863183e-01 6.521443966694652e-01 -3.269908809244385e-04 7.751827821552426e-04 9.918449000129287e-01 35
6.297436603554557e+00 3.140603975339982e+00 6.928885551506765e-01 3.141592653589793e+00 6.448269010807357e-01 6.557834427591143e-01 -3.233908535599673e-04 7.647580993799807e-04 9.832920621660499e-01 34
6.297480167753078e+00 3.140590603899677e+00 6.929085960619374e-01 3.141592653589793e+00 6.428264403849066e-01 6.593385392587896e-01 -3.250141459070158e-04 7.668316293070500e-04 9.749561915134327e-01 33
6.297522385985548e+00 3.140560878851267e+00 6.929279079635468e-01 3.141592653589793e+00 6.408249891964697e-01 6.628145513779479e-01 -3.318916585237329e-04 7.813845319668798e-04 9.668235685671489e-01 32
6.297563218480005e+00 3.140513468519895e+00 6.929465315137626e-01 3.141592653589793e+00 6.388225781601939e-01 6.662158720223778e-01 -3.443184226670354e-04 8.090306397702694e-04 9.588818375893970e-01 31
6.297602625455663e+00 3.140730910031640e+00 6.929635125154078e-01 3.141592653589793e+00 6.368162302288903e-01 6.695480260655906e-01 -2.727353671003809e-04 6.396546555242626e-04 9.511133346393571e-01 31
6.297640567172798e+00 3.140669990252791e+00 6.929807475498904e-01 3.141592653589793e+00 6.348116217005448e-01 6.728116752836328e-01 -2.897063616882703e-04 6.782965432888532e-04 9.435202278945409e-01 30
6.297677003984973e+00 3.140589328460988e+00 6.929973871632834e-01 3.141592653589793e+00 6.328061064091056e-01 6.760115729404746e-01 -3.125740404236674e-04 7.306814266218042e-04 9.360873442809842e-01 29
6.297711896393760e+00 3.140779001263535e+00 6.930123531940487e-01 3.141592653589793e+00 6.307963565818041e-01 6.791522304190608e-01 -2.515265163323399e-04 5.871207615436858e-04 9.287994364917874e-01 29
6.297745205104281e+00 3.140687165501166e+00 6.930277353226965e-01 3.141592653589793e+00 6.287886432995557e-01 6.822336333981448e-01 -2.777832594516513e-04 6.475424117843021e-04 9.216614846312616e-01 28
6.297776891084256e+00 3.140569278465160e+00 6.930426113756137e-01 3.141592653589793e+00 6.267801198508807e-01 6.852596827485795e-01 -3.115836047004432e-04 7.254444424937556e-04 9.146603975010895e-01 27
6.297806915623226e+00 3.140750032483547e+00 6.930556662933616e-01 3.141592653589793e+00 6.247667599068342e-01 6.882342859613387e-01 -2.546350774216208e-04 5.921939699777556e-04 9.077818729138014e-01 27
6.297835240395332e+00 3.140618095727898e+00 6.930693995520198e-01 3.141592653589793e+00 6.227560790868176e-01 6.911567646036549e-01 -2.923338610822876e-04 6.791794628249054e-04 9.010341972081882e-01 26
6.297861827522206e+00 3.140784174251507e+00 6.930812771029544e-01 3.141592653589793e+00 6.207403733184064e-01 6.940319697754308e-01 -2.407420091375297e-04 5.588077045176332e-04 8.943971831596907e-01 26
6.297886639638903e+00 3.140635724069156e+00 6.930939305311480e-01 3.141592653589793e+00 6.187275581696763e-01 6.968590846674703e-01 -2.828854735913433e-04 6.560941797967290e-04 8.878801843638303e-01 25
6.297909639959927e+00 3.140792797219402e+00 6.931046524876255e-01 3.141592653589793e+00 6.167094171673081e-01 6.996425602350899e-01 -2.347538642558204e-04 5.440714342685171e-04 8.814633707206340e-01 25
6.297930792347883e+00 3.140623736936219e+00 6.931162891944748e-01 3.141592653589793e+00 6.146945138487800e-01 7.023814232358845e-01 -2.823520664201468e-04 6.539711380681296e-04 8.751574413326159e-01 24
6.297950061382539e+00 3.140776616759109e+00 6.931258699059650e-01 3.141592653589793e+00 6.126738464521104e-01 7.050798407334129e-01 -2.361223347373560e-04 5.465997199997213e-04 8.689423268014794e-01 24
6.297967412431262e+00 3.140905427606167e+00 6.931349795699924e-01 3.141592653589793e+00 6.106521721521432e-01 7.077378513520717e-01 -1.974578760984124e-04 4.568862779192467e-04 8.628224147821844e-01 24
6.297982811720444e+00 3.140733978428018e+00 6.931450050799759e-01 3.141592653589793e+00 6.086336463009681e-01 7.103558679225856e-01 -2.450084783836882e-04 5.666947086205437e-04 8.568008443935153e-01 23
6.297996226407244e+00 3.140863942074088e+00 6.931529912431419e-01 3.141592653589793e+00 6.066093281713819e-01 7.129373245432320e-01 -2.064907600979517e-04 4.774634897539987e-04 8.508591270182525e-01 23
6.298007624652807e+00 3.140660588709486e+00 6.931621387576707e-01 3.141592653589793e+00 6.045888461328703e-01 7.154812586822138e-01 -2.623085433384117e-04 6.063927684142045e-04 8.450098164477555e-01 22
6.298016975694213e+00 3.140795488203948e+00 6.931690015994458e-01 3.141592653589793e+00 6.025617873364233e-01 7.179910151990252e-01 -2.228170156752234e-04 5.150243186706344e-04 8.392328870761888e-01 22
6.298024249918565e+00 3.140910845474255e+00 6.931754074728467e-01 3.141592653589793e+00 6.005336414603751e-01 7.204664695974403e-01 -1.892845349652748e-04 4.374858417180577e-04 8.335343614070179e-01 22
6.298029418935349e+00 3.140692826213577e+00 6.931830983847566e-01 3.141592653589793e+00 5.985096350533973e-01 7.229077955506602e-01 -2.481368510688121e-04 5.735049717272150e-04 8.279195444140662e-01 21
6.298032455649281e+00 3.140816924113153e+00 6.931883844827831e-01 3.141592653589793e+00 5.964786326700149e-01 7.253178484693722e-01 -2.124861367334635e-04 4.911422844212088e-04 8.223684686207963e-01 21
6.298033334332110e+00 3.140923837225329e+00 6.931932175651345e-01 3.141592653589793e+00 5.944464966509683e-01 7.276965053485068e-01 -1.819835990097144e-04 4.206967674517045e-04 8.168878312894542e-01 21
6.298032030694193e+00 3.141015936962623e+00 6.931975919457457e-01 3.141592653589793e+00 5.924131922167420e-01 7.300446443633876e-01 -1.558866351903318e-04 3.604414527012823e-04 8.114752167592874e-01 21
6.298028521954511e+00 3.140800903559355e+00 6.932032581207178e-01 3.141592653589793e+00 5.903839701248768e-01 7.323625010814900e-01 -2.126073533152114e-04 4.917196986324104e-04 8.061361207186670e-01 20
6.298022786909383e+00 3.140904371545156e+00 6.932065204972162e-01 3.141592653589793e+00 5.883476925248983e-01 7.346521789978073e-01 -1.836143426466558e-04 4.248061181984855e-04 8.008519287685365e-01 20
