0.95387536e-3
-1.603400000000000e+00 -8.982799255661621e-09 6.831150338592199e-01 0.000000000000000e+00 5.594977645320618e-01 -5.637253661359767e-04 6.831205407056737e-01 0.000000000000000e+00 5.595116234647453e-01 -5.698823299785921e-02 17
-1.601400000000000e+00 -2.087200149160847e-08 6.829355576920308e-01 0.000000000000000e+00 5.574580664598576e-01 -8.980856867957289e-04 6.829445362201385e-01 0.000000000000000e+00 5.574804844619576e-01 -5.627290948195714e-02 16
-1.599400000000000e+00 1.649658652219081e-08 6.827531726081641e-01 0.000000000000000e+00 5.554182311261306e-01 -8.083253423825116e-04 6.827613899031356e-01 0.000000000000000e+00 5.554387067891584e-01 -5.554065136330821e-02 16
-1.597400000000000e+00 8.736617419639466e-09 6.825678157775840e-01 0.000000000000000e+00 5.533782619789152e-01 -7.279369738164090e-04 6.825753401108406e-01 0.000000000000000e+00 5.533969704930554e-01 -5.481305228204886e-02 16
-1.595400000000000e+00 0.000000000000000e+00 6.823794230687681e-01 0.000000000000000e+00 5.513381626260206e-01 -6.559249423220613e-04 6.823863165116647e-01 0.000000000000000e+00 5.513552634189096e-01 -5.408989401347442e-02 16
-1.593400000000000e+00 -1.819418780914782e-08 6.821879290026727e-01 0.000000000000000e+00 5.492979368220186e-01 -5.913994226148169e-04 6.821942479841048e-01 0.000000000000000e+00 5.493135749282467e-01 -5.337098556910255e-02 16
-1.591400000000000e+00 1.900249778410340e-08 6.819932667059381e-01 0.000000000000000e+00 5.472575884551293e-01 -5.335652863760834e-04 6.819990625208376e-01 0.000000000000000e+00 5.472718957748177e-01 -5.265616020767995e-02 16
-1.589400000000000e+00 2.062554202804761e-08 6.817953678633296e-01 0.000000000000000e+00 5.452171215340087e-01 -8.971324706008360e-04 6.818053503409013e-01 0.000000000000000e+00 5.452415222465904e-01 -5.196751602901618e-02 15
-1.587400000000000e+00 -8.343309004460470e-09 6.815941626693048e-01 0.000000000000000e+00 5.431765401744009e-01 -8.161739777445786e-04 6.816033908232361e-01 0.000000000000000e+00 5.431990436845848e-01 -5.125879329943209e-02 15
-1.585400000000000e+00 1.012504169248531e-08 6.813895797786641e-01 0.000000000000000e+00 5.411358485856912e-01 -7.430202386166406e-04 6.813981161103503e-01 0.000000000000000e+00 5.411566130990219e-01 -5.055391087740806e-02 15
