0.95387536e-3 0 0.0
-1.719400000000000e+00 -4.470843776035962e-01 2.821703012713516e-01 4.877196719191980e-01 -8.730002987531160e-01 1.120977445931981e+00 68 1.119865371187691e-04 1.121088487220060e-04
-1.717400000000000e+00 -4.423095655626668e-01 3.025494611174133e-01 4.776277342029243e-01 -8.785623185182601e-01 1.131714114494148e+00 64 1.034619304968783e-04 1.035950816698479e-04
-1.715400000000000e+00 -4.376243406375962e-01 3.216591127041672e-01 4.665672001487431e-01 -8.844857532743886e-01 1.142149969117677e+00 60 1.047416651186379e-04 1.048853519404327e-04
-1.713400000000000e+00 -4.330249069978471e-01 3.397202039070799e-01 4.549769710892908e-01 -8.905032036879007e-01 1.152361962007564e+00 57 1.001539965301107e-04 1.003079930602479e-04
-1.711400000000000e+00 -4.285077271244486e-01 3.568979760272309e-01 4.431370759955195e-01 -8.964538648910725e-01 1.162407310788115e+00 54 1.018055205288353e-04 1.019696587587480e-04
-1.709400000000000e+00 -4.240694981627159e-01 3.733198680876313e-01 4.312313206455723e-01 -9.022414023387951e-01 1.172329926222052e+00 51 1.097527552848567e-04 1.099269116292395e-04
-1.707400000000000e+00 -4.197071309715083e-01 3.890866333448280e-01 4.193826569754423e-01 -9.078095543825360e-01 1.182164379996340e+00 49 1.057066605423669e-04 1.058907463662811e-04
-1.705400000000000e+00 -4.154177315037704e-01 4.042795724309182e-01 4.076741951074981e-01 -9.131274558589582e-01 1.191938471097542e+00 47 1.056246878412568e-04 1.058186425943916e-04
-1.703400000000000e+00 -4.111985842102950e-01 4.189654236120801e-01 3.961622210203139e-01 -9.181805348820307e-01 1.201674950277740e+00 45 1.091703746935483e-04 1.093741607978715e-04
-1.701400000000000e+00 -4.070471372049808e-01 4.331997764509136e-01 3.848845491739030e-01 -9.229647251153217e-01 1.211392716121777e+00 43 1.170879159556245e-04 1.173015149050767e-04
-1.699400000000000e+00 -4.029609889696810e-01 4.470295201489741e-01 3.738660427179598e-01 -9.274827125625645e-01 1.221107667138109e+00 42 1.062554611532282e-04 1.064788704801307e-04
-1.697400000000000e+00 -3.989378764079122e-01 4.604946408534322e-01 3.631223546515763e-01 -9.317414639009551e-01 1.230833322808905e+00 40 1.205243164674847e-04 1.207575473364727e-04
-1.695400000000000e+00 -3.949756640850738e-01 4.736295679415015e-01 3.526625182508045e-01 -9.357505801339377e-01 1.240581285253316e+00 39 1.140983657282245e-04 1.143414409993999e-04
