0.95387536e-3
-1.719400000000000e+00 SEC2 9.262120107779208e-02 9.957014176503451e-01 4.877196719191980e-01 -8.730002987531160e-01 137 -4.470327515702719e-01 2.820778925679294e-01
-1.717400000000000e+00 SEC2 8.844288112602376e-02 9.960812500886301e-01 4.776277342029243e-01 -8.785623185182601e-01 127 -4.422569511139511e-01 3.024526805731949e-01
-1.715400000000000e+00 SEC2 8.503043545033108e-02 9.963783543650108e-01 4.665672001487431e-01 -8.844857532743886e-01 119 -4.375720616472181e-01 3.215600058184452e-01
-1.713400000000000e+00 SEC2 8.217972553233294e-02 9.966175257898240e-01 4.549769710892908e-01 -8.905032036879007e-01 113 -4.329759588880170e-01 3.396244002700017e-01
-1.711400000000000e+00 SEC2 7.975510206719336e-02 9.968144881041063e-01 4.431370759955195e-01 -8.964538648910725e-01 107 -4.284590505249035e-01 3.567995046328070e-01
-1.709400000000000e+00 SEC2 7.766243634521433e-02 9.969797119204208e-01 4.312313206455723e-01 -9.022414023387951e-01 103 -4.240257841931054e-01 3.732284077707351e-01
-1.707400000000000e+00 SEC2 7.583408753935372e-02 9.971204496785099e-01 4.193826569754423e-01 -9.078095543825360e-01 97 -4.196589223792441e-01 3.889822794333542e-01
-1.705400000000000e+00 SEC2 7.422002691471995e-02 9.972418902176031e-01 4.076741951074981e-01 -9.131274558589582e-01 93 -4.153707109117676e-01 4.041742535413169e-01
-1.703400000000000e+00 SEC2 7.278234507984156e-02 9.973478481676685e-01 3.961622210203139e-01 -9.181805348820307e-01 89 -4.111510868918089e-01 4.188553396339081e-01
-1.701400000000000e+00 SEC2 7.149171707509684e-02 9.974411934493455e-01 3.848845491739030e-01 -9.229647251153217e-01 87 -4.070061634078520e-01 4.331015200530253e-01
-1.699400000000000e+00 SEC2 7.032505076958367e-02 9.975241286476511e-01 3.738660427179598e-01 -9.274827125625645e-01 83 -4.029170704114451e-01 4.469205674791140e-01
-1.697400000000000e+00 SEC2 6.926387730833679e-02 9.975983737457753e-01 3.631223546515763e-01 -9.317414639009551e-01 81 -3.988983640612376e-01 4.603932554904535e-01
-1.695400000000000e+00 SEC2 6.829322193766788e-02 9.976652924891055e-01 3.526625182508045e-01 -9.357505801339377e-01 79 -3.949395291124699e-01 4.735336878299824e-01
-1.693400000000000e+00 SEC2 6.740079450656453e-02 9.977259808684366e-01 3.424907739235750e-01 -9.395211917659072e-01 75 -3.910303412833269e-01 4.863490045673236e-01
-1.691400000000000e+00 SEC2 6.657639796067839e-02 9.977813303698267e-01 3.326078779285628e-01 -9.430652148922991e-01 73 -3.871860207341228e-01 4.989114046662843e-01
-1.689400000000000e+00 SEC2 6.581148870421052e-02 9.978320740257529e-01 3.230120524708454e-01 -9.463948509784760e-01 71 -3.833961718151061e-01 5.112209730448948e-01
-1.687400000000000e+00 SEC2 6.509884482416253e-02 9.978788205000443e-01 3.136996832667417e-01 -9.495222528821249e-01 69 -3.796591520066290e-01 5.232981722161282e-01
-1.685400000000000e+00 SEC2 6.443231226157586e-02 9.979220796919100e-01 3.046658364954909e-01 -9.524593052054785e-01 67 -3.759733737078973e-01 5.351611654300373e-01
-1.683400000000000e+00 SEC2 6.380660818072936e-02 9.979622822293789e-01 2.959046448290207e-01 -9.552174837012831e-01 65 -3.723373019601024e-01 5.468261379766868e-01
-1.681400000000000e+00 SEC2 6.321716692429327e-02 9.979997944919958e-01 2.874095973835007e-01 -9.578077695090252e-01 65 -3.687587506783949e-01 5.583385472325518e-01
-1.679400000000000e+00 SEC2 6.266001807259178e-02 9.980349303181441e-01 2.791737584304125e-01 -9.602406014139570e-01 63 -3.652183156763714e-01 5.696525469801609e-01
-1.677400000000000e+00 SEC2 6.213168901105664e-02 9.980679602214638e-01 2.711899327980314e-01 -9.625258543795067e-01 61 -3.617234431697491e-01 5.808083708677956e-01
-1.675400000000000e+00 SEC2 6.162912638550882e-02 9.980991187156508e-01 2.634507910144127e-01 -9.646728361024168e-01 59 -3.582727889487670e-01 5.918165656423561e-01
-1.673400000000000e+00 SEC2 6.114963228613553e-02 9.981286101857167e-01 2.559489638687135e-01 -9.666902957486084e-01 59 -3.548748219410481e-01 6.027235390173658e-01
-1.671400000000000e+00 SEC2 6.069081200841694e-02 9.981566136322290e-01 2.486771136094850e-01 -9.685864407304364e-01 57 -3.515098667767195e-01 6.134695978085624e-01
-1.669400000000000e+00 SEC2 6.025053099290669e-02 9.981832865336269e-01 2.416279871497012e-01 -9.703689586059437e-01 57 -3.481946491187975e-01 6.241314899006721e-01
-1.667400000000000e+00 SEC2 5.982687911577995e-02 9.982087680116148e-01 2.347944554399512e-01 -9.720450420091945e-01 55 -3.449110212708102e-01 6.346494126192899e-01
-1.665400000000000e+00 SEC2 5.941814087164205e-02 9.982331814437736e-01 2.281695420914488e-01 -9.736214151618577e-01 53 -3.416658782164060e-01 6.450611115373862e-01
-1.663400000000000e+00 SEC2 5.902277037812532e-02 9.982566366305266e-01 2.217464437009371e-01 -9.751043609306581e-01 53 -3.384682701274139e-01 6.554170562077957e-01
-1.661400000000000e+00 SEC2 5.863937027503337e-02 9.982792316049390e-01 2.155185437181175e-01 -9.764997477283964e-01 51 -3.352984193379163e-01 6.656417831731953e-01
-1.659400000000000e+00 SEC2 5.826667385002707e-02 9.983010541507279e-01 2.094794213011621e-01 -9.778130557787261e-01 51 -3.321742000207059e-01 6.758248435981372e-01
-1.657400000000000e+00 SEC2 5.790352981316937e-02 9.983221830827839e-01 2.036228563116373e-01 -9.790494024243569e-01 49 -3.290760048729469e-01 6.858853537218352e-01
-1.655400000000000e+00 SEC2 5.754888928565232e-02 9.983426893316681e-01 1.979428312915023e-01 -9.802135662906853e-01 49 -3.260219218666195e-01 6.959179839398304e-01
-1.653400000000000e+00 SEC2 5.720179461503563e-02 9.983626368673957e-01 1.924335311714296e-01 -9.813100101807249e-01 49 -3.230010293764046e-01 7.058799396998738e-01
-1.651400000000000e+00 SEC2 5.686136975507396e-02 9.983820834878683e-01 1.870893412048111e-01 -9.823429026605475e-01 47 -3.200050215744475e-01 7.157357925157818e-01
-1.649400000000000e+00 SEC2 5.652681192603361e-02 9.984010814965490e-01 1.819048435964278e-01 -9.833161383177635e-01 47 -3.170498151577639e-01 7.255759386078870e-01
-1.647400000000000e+00 SEC2 5.619738438370665e-02 9.984196782858549e-01 1.768748131397231e-01 -9.842333567182063e-01 45 -3.141175082429009e-01 7.353125827552858e-01
-1.645400000000000e+00 SEC2 5.587241012275793e-02 9.984379168416404e-01 1.719942121664350e-01 -9.850979600939428e-01 45 -3.112252870244837e-01 7.450475169529108e-01
-1.643400000000000e+00 SEC2 5.555126637047404e-02 9.984558361813690e-01 1.672581849832835e-01 -9.859131298223478e-01 45 -3.083629339605443e-01 7.547323700760097e-01
-1.641400000000000e+00 SEC2 5.523337976604971e-02 9.984734717355386e-01 1.626620519853456e-01 -9.866818417524044e-01 43 -3.055220271148882e-01 7.643230059708762e-01
-1.639400000000000e+00 SEC2 5.491822211960113e-02 9.984908556813237e-01 1.582013035771969e-01 -9.874068804431513e-01 43 -3.027189329142760e-01 7.739242043182443e-01
-1.637400000000000e+00 SEC2 5.460530667214646e-02 9.985080172353354e-01 1.538715939967036e-01 -9.880908523819627e-01 43 -2.999439856565927e-01 7.834852860201067e-01
-1.635400000000000e+00 SEC2 5.429418478990108e-02 9.985249829112942e-01 1.496687351339906e-01 -9.887361982467272e-01 41 -2.971888484476381e-01 7.929575959606867e-01
-1.633400000000000e+00 SEC2 5.398444303482608e-02 9.985417767475828e-01 1.455886903988864e-01 -9.893452042780302e-01 41 -2.944698045603610e-01 8.024536196856424e-01
-1.631400000000000e+00 SEC2 5.367570055029985e-02 9.985584205095035e-01 1.416275686880369e-01 -9.899200128230136e-01 41 -2.917773363230113e-01 8.119180797458952e-01
-1.629400000000000e+00 SEC2 5.336760673941145e-02 9.985749338687145e-01 1.377816184843694e-01 -9.904626321107868e-01 39 -2.891028400487283e-01 8.212951175289144e-01
-1.627400000000000e+00 SEC2 5.305983917790076e-02 9.985913345640525e-01 1.340472221235572e-01 -9.909749453144402e-01 39 -2.864632533542099e-01 8.307108418997697e-01
-1.625400000000000e+00 SEC2 5.275210174563572e-02 9.986076385454991e-01 1.304208902354793e-01 -9.914587189541404e-01 39 -2.838488056404779e-01 8.401024292138118e-01
-1.623400000000000e+00 SEC2 5.244412293992431e-02 9.986238601040245e-01 1.268992563904029e-01 -9.919156106885115e-01 39 -2.812590950576720e-01 8.494723761693874e-01
-1.621400000000000e+00 SEC2 5.213565435557918e-02 9.986400119887624e-01 1.234790719333223e-01 -9.923471765438170e-01 37 -2.786859380098706e-01 8.587604757633152e-01
-1.619400000000000e+00 SEC2 5.182646930228345e-02 9.986561055136344e-01 1.201572010382017e-01 -9.927548776201833e-01 37 -2.761454737713490e-01 8.681002904390995e-01
-1.617400000000000e+00 SEC2 5.151636154551209e-02 9.986721506546141e-01 1.169306159719251e-01 -9.931400863163394e-01 37 -2.736284663927778e-01 8.774247246686918e-01
-1.615400000000000e+00 SEC2 5.120514416087893e-02 9.986881561385735e-01 1.137963925391721e-01 -9.935040921128965e-01 37 -2.711345566908090e-01 8.867359292097508e-01
-1.613400000000000e+00 SEC2 5.089264847612091e-02 9.987041295253996e-01 1.107517057826578e-01 -9.938481069389988e-01 37 -2.686633917165553e-01 8.960359680309437e-01
-1.611400000000000e+00 SEC2 5.057872310348541e-02 9.987200772835303e-01 1.077938258333424e-01 -9.941732701658252e-01 35 -2.662076387764605e-01 9.052623909181604e-01
-1.609400000000000e+00 SEC2 5.026323303617612e-02 9.987360048605193e-01 1.049201139898503e-01 -9.944806532458823e-01 36 -2.637817346451006e-01 9.145518090661505e-01
-1.607400000000000e+00 SEC2 4.994605882106723e-02 9.987519167482195e-01 1.021280189711925e-01 -9.947712640305910e-01 39 -2.613774627538446e-01 9.238352586539197e-01
-1.605400000000000e+00 SEC2 4.962709577105835e-02 9.987678165446312e-01 9.941507335965347e-02 -9.950460507880501e-01 40 -2.589945080621081e-01 9.331145626742291e-01
-1.603400000000000e+00 SEC2 4.930625324083972e-02 9.987837070113580e-01 9.677889022089310e-02 -9.953059059443043e-01 41 -2.566325613460125e-01 9.423914806834970e-01
-1.601400000000000e+00 SEC2 4.898345393986513e-02 9.987995901281302e-01 9.421715988689916e-02 -9.955516695696143e-01 39 -2.542845387569896e-01 9.515960659127535e-01
-1.599400000000000e+00 SEC1 4.865863327957873e-02 9.988154671446391e-01 9.172764690053602e-02 -9.957841326281970e-01 39 -2.519644321901657e-01 9.608792001048065e-01
-1.597400000000000e+00 SEC1 4.833173875864966e-02 9.988313386295835e-01 8.930818712609101e-02 -9.960040400079967e-01 40 -2.496643618476493e-01 9.701643790194366e-01
-1.595400000000000e+00 SEC1 4.800272937477703e-02 9.988472045175739e-01 8.695668499677051e-02 -9.962120933487870e-01 40 -2.473840515290362e-01 9.794531935253099e-01
-1.593400000000000e+00 SEC1 4.767157506714325e-02 9.988630641537496e-01 8.467111089456200e-02 -9.964089536831154e-01 40 -2.451232301828886e-01 9.887471872410850e-01
-1.591400000000000e+00 SEC1 4.733825616943885e-02 9.988789163371288e-01 8.244949867780491e-02 -9.965952439018454e-01 41 -2.428816319796477e-01 9.980478599932072e-01
-1.589400000000000e+00 SEC1 4.700276290053854e-02 9.988947593614234e-01 8.028994332476629e-02 -9.967715510591711e-01 38 -2.406525672163727e-01 1.007276855561555e+00
-1.587400000000000e+00 SEC1 4.666509485492320e-02 9.989105910551660e-01 7.819059870177010e-02 -9.969384285273885e-01 38 -2.384492730496487e-01 1.016601155688962e+00
-1.585400000000000e+00 SEC1 4.632526052159089e-02 9.989264088197922e-01 7.614967543184936e-02 -9.970963980135642e-01 39 -2.362643706902902e-01 1.025935928102943e+00
-1.583400000000000e+00 SEC1 4.598327681143258e-02 9.989422096666469e-01 7.416543888365817e-02 -9.972459514458779e-01 39 -2.340976221130274e-01 1.035282564290703e+00
-1.581400000000000e+00 SEC1 4.563916860197305e-02 9.989579902525034e-01 7.223620724831832e-02 -9.973875527408481e-01 39 -2.319487937622876e-01 1.044642422899557e+00
-1.579400000000000e+00 SEC1 4.529296829054214e-02 9.989737469140177e-01 7.036034971788724e-02 -9.975216394583010e-01 39 -2.298176565528139e-01 1.054016832037344e+00
-1.577400000000000e+00 SEC1 4.494471535269311e-02 9.989894757012535e-01 6.853628474727760e-02 -9.976486243528029e-01 40 -2.277039858719738e-01 1.063407091682760e+00
-1.575400000000000e+00 SEC1 4.459445593209322e-02 9.990051724090924e-01 6.676247840175821e-02 -9.977688968281456e-01 37 -2.256014167764614e-01 1.072722641748056e+00
-1.573400000000000e+00 SEC1 4.424224241197588e-02 9.990208326087902e-01 6.503744278103389e-02 -9.978828243017833e-01 37 -2.235225683564636e-01 1.082154320180793e+00
-1.571400000000000e+00 SEC1 4.388813301889900e-02 9.990364516773726e-01 6.335973451635618e-02 -9.979907534852299e-01 37 -2.214604872226330e-01 1.091605167343010e+00
-1.569400000000000e+00 SEC1 4.353219141892752e-02 9.990520248266682e-01 6.172795333846873e-02 -9.980930115859162e-01 37 -2.194149713995058e-01 1.101076423106945e+00
-1.567400000000000e+00 SEC1 4.317448634206438e-02 9.990675471303725e-01 6.014074069769558e-02 -9.981899074366223e-01 37 -2.173858226596962e-01 1.110569306418198e+00
-1.565400000000000e+00 SEC1 4.281509118951417e-02 9.990830135511432e-01 5.859677848631861e-02 -9.982817325540047e-01 37 -2.153728465066664e-01 1.120085017091173e+00
-1.563400000000000e+00 SEC1 4.245408367667911e-02 9.990984189654057e-01 5.709478773998411e-02 -9.983687621379819e-01 38 -2.133758521428031e-01 1.129624737425581e+00
-1.561400000000000e+00 SEC1 4.209154546160072e-02 9.991137581880524e-01 5.563352747834528e-02 -9.984512560061789e-01 38 -2.113946524334860e-01 1.139189633800687e+00
-1.559400000000000e+00 SEC1 4.172756180658619e-02 9.991290259949800e-01 5.421179353241865e-02 -9.985294594762832e-01 38 -2.094290638649881e-01 1.148780858202315e+00
-1.557400000000000e+00 SEC1 4.136222122373797e-02 9.991442171455723e-01 5.282841745832920e-02 -9.986036041938005e-01 38 -2.074789064918350e-01 1.158399549586846e+00
-1.555400000000000e+00 SEC1 4.099561514130748e-02 9.991593264035450e-01 5.148226545796569e-02 -9.986739089128721e-01 35 -2.055387916835321e-01 1.167945726871151e+00
-1.553400000000000e+00 SEC1 4.062783759501410e-02 9.991743485560231e-01 5.017223738126390e-02 -9.987405802289993e-01 35 -2.036193677897753e-01 1.177627978030603e+00
-1.551400000000000e+00 SEC1 4.025898488999114e-02 9.991892784330842e-01 4.889726572861891e-02 -9.988038132707868e-01 35 -2.017148221193797e-01 1.187340701696126e+00
-1.549400000000000e+00 SEC1 3.988915531899916e-02 9.992041109242579e-01 4.765631472170262e-02 -9.988637923496607e-01 35 -1.998249915133757e-01 1.197085021552792e+00
-1.547400000000000e+00 SEC1 3.951844884308071e-02 9.992188409958235e-01 4.644837938045834e-02 -9.989206915731244e-01 35 -1.979497157918208e-01 1.206862052719947e+00
-1.545400000000000e+00 SEC1 3.914696683812011e-02 9.992334637047416e-01 4.527248465163964e-02 -9.989746754214879e-01 35 -1.960888377195510e-01 1.216672903035660e+00
-1.543400000000000e+00 SEC1 3.877481178622725e-02 9.992479742140800e-01 4.412768456195416e-02 -9.990258992915052e-01 36 -1.942422029591347e-01 1.226518674090840e+00
-1.541400000000000e+00 SEC1 3.840208703719391e-02 9.992623678049664e-01 4.301306138563386e-02 -9.990745100092564e-01 36 -1.924096600272062e-01 1.236400462339432e+00
