-1.560000e+00 1.140571483604930e+00 -1.199273190703655e-10 -4.266105109881622e-05 -5.894200962502348e-03
-1.561000e+00 1.132092875696563e+00 -1.203633318963456e-10 -4.269453499279226e-05 -5.910990736303853e-03
-1.562000e+00 1.123651176307026e+00 -1.208014808788820e-10 -4.272809764103668e-05 -5.927848094796183e-03
-1.563000e+00 1.115236121281544e+00 -1.212417827232141e-10 -4.276173967408849e-05 -5.944773513594321e-03
-1.564000e+00 1.106854175847267e+00 -1.220026645668981e-10 -4.279546171743246e-05 -5.961767470234468e-03
-1.565000e+00 1.098511864273609e+00 -1.221289117767213e-10 -4.282926439169194e-05 -5.978830444212671e-03
-1.566000e+00 1.090156830328818e+00 -1.225757727890729e-10 -4.286314831281251e-05 -5.995962917068958e-03
-1.567000e+00 1.081854327077586e+00 -1.230248541677580e-10 -4.289711409226869e-05 -6.013165372439157e-03
-1.568000e+00 1.073581403699168e+00 -1.234761728062895e-10 -4.293116233724252e-05 -6.030438296113524e-03
-1.569000e+00 1.065338645270669e+00 -1.239297461197869e-10 -4.296529365082521e-05 -6.047782176135374e-03
-1.570000e+00 1.057130770548626e+00 -1.247066946896941e-10 -4.299950863220187e-05 -6.065197502826882e-03
-1.571000e+00 1.048946813035511e+00 -1.248437259188456e-10 -4.303380787684558e-05 -6.082684768852754e-03
-1.572000e+00 1.040797741665144e+00 -1.253041673088523e-10 -4.306819197669720e-05 -6.100244469315843e-03
-1.573000e+00 1.032684588494929e+00 -1.260893959956618e-10 -4.310266152035529e-05 -6.117877101841383e-03
-1.574000e+00 1.024600616322688e+00 -1.265549593845659e-10 -4.313721709325763e-05 -6.135583166554836e-03
-1.575000e+00 1.016545974848291e+00 -1.266995099050013e-10 -4.317185927785994e-05 -6.153363166261947e-03
-1.576000e+00 1.008532597143798e+00 -1.274931873669901e-10 -4.320658865380587e-05 -6.171217606452423e-03
-1.577000e+00 1.000548634697081e+00 -1.276415992000445e-10 -4.324140579811598e-05 -6.189146995342500e-03
-1.578000e+00 9.926017137794293e-01 -1.281162565049478e-10 -4.327631128533874e-05 -6.207151844015596e-03
-1.579000e+00 9.846902866604974e-01 -1.285933466636650e-10 -4.331130568773367e-05 -6.225232666427554e-03
-1.580000e+00 9.768148393468881e-01 -1.290728880357859e-10 -4.334638957542491e-05 -6.243389979477596e-03
-1.581000e+00 9.689759899674747e-01 -1.295548994746623e-10 -4.338156351656690e-05 -6.261624303143253e-03
-1.582000e+00 9.611738805621811e-01 -1.300393995240253e-10 -4.341682807749841e-05 -6.279936160466857e-03
-1.583000e+00 9.534093071993565e-01 -1.305264073680468e-10 -4.345218382289879e-05 -6.298326077626530e-03
-1.584000e+00 9.456826144994009e-01 -1.310159415443096e-10 -4.348763131593722e-05 -6.316794584051118e-03
-1.585000e+00 9.379942997639213e-01 -1.315080216734261e-10 -4.352317111841991e-05 -6.335342212481400e-03
-1.586000e+00 9.303447766024947e-01 -1.320026668978931e-10 -4.355880379093463e-05 -6.353969498994895e-03
-1.587000e+00 9.227345084975048e-01 -1.324998965861240e-10 -4.359452989299023e-05 -6.372676983103707e-03
-1.588000e+00 9.151640378061606e-01 -1.329997304769540e-10 -4.363034998315584e-05 -6.391465207788531e-03
-1.589000e+00 9.076334810755246e-01 -1.335021883061718e-10 -4.366626461919433e-05 -6.410334719620327e-03
-1.590000e+00 9.001434676086315e-01 -1.340072897918670e-10 -4.370227435819285e-05 -6.429286068790468e-03
-1.591000e+00 8.926943692440441e-01 -1.345150551860102e-10 -4.373837975669431e-05 -6.448319809134278e-03
-1.592000e+00 8.852865865322143e-01 -1.350255047736917e-10 -4.377458137081801e-05 -6.467436498304490e-03
-1.593000e+00 8.779204531237168e-01 -1.355386587759519e-10 -4.381087975638768e-05 -6.486636697744521e-03
-1.594000e+00 8.705963784625191e-01 -1.360545378413496e-10 -4.384727546904624e-05 -6.505920972797207e-03
-1.595000e+00 8.633163443377128e-01 -1.369058739468399e-10 -4.388376906437673e-05 -6.525289892757812e-03
-1.596000e+00 8.560757284087777e-01 -1.370945538276154e-10 -4.392036109801767e-05 -6.544744030907676e-03
-1.597000e+00 8.488798326614068e-01 -1.376187328387792e-10 -4.395705212576699e-05 -6.564283964665671e-03
-1.598000e+00 8.417273057390265e-01 -1.381457207267847e-10 -4.399384270370208e-05 -6.583910275566625e-03
-1.599000e+00 8.346184810017966e-01 -1.386755386299439e-10 -4.403073338827978e-05 -6.603623549403990e-03
-1.600000e+00 8.275535901862875e-01 -1.392082086547360e-10 -4.406772473644461e-05 -6.623424376221752e-03
-1.601000e+00 8.205329406838777e-01 -1.397437521679492e-10 -4.410481730572912e-05 -6.643313350386175e-03
-1.602000e+00 8.135567808410751e-01 -1.402821910716254e-10 -4.414201165435532e-05 -6.663291070778616e-03
-1.603000e+00 8.066253646037946e-01 -1.408235478651579e-10 -4.417930834133329e-05 -6.683358140659186e-03
-1.604000e+00 7.997389171321918e-01 -1.413678444305475e-10 -4.421670792655670e-05 -6.703515167927754e-03
-1.605000e+00 7.928976145901722e-01 -1.419151035320214e-10 -4.425421097089604e-05 -6.723762765057563e-03
-1.606000e+00 7.861017295821097e-01 -1.424653478831666e-10 -4.429181803629353e-05 -6.744101549198619e-03
-1.607000e+00 7.793514117775531e-01 -1.430186002808740e-10 -4.432952968585150e-05 -6.764532142299487e-03
-1.608000e+00 7.726468444717641e-01 -1.435748837238771e-10 -4.436734648392234e-05 -6.785055171114659e-03
-1.609000e+00 7.659881766570663e-01 -1.441342218147670e-10 -4.440526899619607e-05 -6.805671267308783e-03
-1.610000e+00 7.593755523072859e-01 -1.446966378037358e-10 -4.444329778978371e-05 -6.826381067462277e-03
-1.611000e+00 7.528091084223278e-01 -1.452621556138387e-10 -4.448143343330419e-05 -6.847185213245848e-03
-1.612000e+00 7.462899909148085e-01 -1.461717932238265e-10 -4.451967649696352e-05 -6.868084351387693e-03
-1.613000e+00 7.398161850406645e-01 -1.467440843740519e-10 -4.455802755264131e-05 -6.889079133814768e-03
-1.614000e+00 7.333879063655970e-01 -1.469775592260092e-10 -4.459648717396736e-05 -6.910170217706368e-03
-1.615000e+00 7.270081245968908e-01 -1.478982167269223e-10 -4.463505593639309e-05 -6.931358265527816e-03
-1.616000e+00 7.206731601047809e-01 -1.481371147017821e-10 -4.467373441728610e-05 -6.952643945134960e-03
-1.617000e+00 7.143857940523294e-01 -1.487217528312412e-10 -4.471252319598642e-05 -6.974027929892463e-03
-1.618000e+00 7.081451796362103e-01 -1.493096648114577e-10 -4.475142285389686e-05 -6.995510898603429e-03
