0.95387536e-3 0
2.692817730459098e+00 1.912981125116480e+00 0.000000000000000e+00 1.423365509309692e+00
2.692814934568527e+00 1.912977172937859e+00 0.000000000000000e+00 1.424364941192880e+00
2.692812209266322e+00 1.912973321156894e+00 0.000000000000000e+00 1.425364387405641e+00
2.692809552703287e+00 1.912969567144172e+00 0.000000000000000e+00 1.426363847572562e+00
2.692806939214828e+00 1.912965908345819e+00 0.000000000000000e+00 1.427363321328991e+00
2.692804438661840e+00 1.912962342281463e+00 0.000000000000000e+00 1.428362808320798e+00
2.692801977744909e+00 1.912958866542580e+00 0.000000000000000e+00 1.429362308204040e+00
2.692799578687394e+00 1.912955478790280e+00 0.000000000000000e+00 1.430361820644771e+00
2.692797239891937e+00 1.912952176753604e+00 0.000000000000000e+00 1.431361345318702e+00
2.692794959807523e+00 1.912948958227569e+00 0.000000000000000e+00 1.432360881910973e+00
2.692792713118586e+00 1.912945821071358e+00 0.000000000000000e+00 1.433360430115860e+00
2.692790569791874e+00 1.912942763206375e+00 0.000000000000000e+00 1.434359989636557e+00
2.692788456978873e+00 1.912939782614693e+00 0.000000000000000e+00 1.435359560184870e+00
2.692786373330882e+00 1.912936877337073e+00 0.000000000000000e+00 1.436359141480992e+00
2.692784365079605e+00 1.912934045471260e+00 0.000000000000000e+00 1.437358733253280e+00
2.692782430895988e+00 1.912931285170378e+00 0.000000000000000e+00 1.438358335237967e+00
2.692780498237844e+00 1.912928594641343e+00 0.000000000000000e+00 1.439357947178943e+00
2.692778660901078e+00 1.912925972142928e+00 0.000000000000000e+00 1.440357568827553e+00
2.692776846445367e+00 1.912923415984615e+00 0.000000000000000e+00 1.441357199942318e+00
2.692775077465893e+00 1.912920924524713e+00 0.000000000000000e+00 1.442356840288773e+00
2.692773352840920e+00 1.912918496169040e+00 0.000000000000000e+00 1.443356489639223e+00
2.692771671481037e+00 1.912916129369403e+00 0.000000000000000e+00 1.444356147772522e+00
2.692770032328219e+00 1.912913822622204e+00 0.000000000000000e+00 1.445355814473906e+00
2.692768434354762e+00 1.912911574467046e+00 0.000000000000000e+00 1.446355489534770e+00
2.692766876562438e+00 1.912909383485396e+00 0.000000000000000e+00 1.447355172752488e+00
2.692765357981513e+00 1.912907248299291e+00 0.000000000000000e+00 1.448354863930218e+00
2.692763877669893e+00 1.912905167570067e+00 0.000000000000000e+00 1.449354562876741e+00
2.692762434712251e+00 1.912903139997139e+00 0.000000000000000e+00 1.450354269406259e+00
2.692761028219203e+00 1.912901164316809e+00 0.000000000000000e+00 1.451353983338255e+00
2.692759657326481e+00 1.912899239301110e+00 0.000000000000000e+00 1.452353704497296e+00
2.692758321194178e+00 1.912897363756700e+00 0.000000000000000e+00 1.453353432712901e+00
2.692757019005936e+00 1.912895536523764e+00 0.000000000000000e+00 1.454353167819380e+00
2.692755749968254e+00 1.912893756474982e+00 0.000000000000000e+00 1.455352909655671e+00
