0.95387536e-3
-1.560000e+00 3.590367576720489e+00 1.912981125116477e+00 0.000000000000000e+00 1.423365509309693e+00 3.590367126122346e+00 1.912981203003119e+00 0.000000000000000e+00 1.423365520436674e+00 -1.282390705553733e+02 5
-1.561000e+00 3.590370372611056e+00 1.912977172937854e+00 0.000000000000000e+00 1.424364941192878e+00 3.590369883432081e+00 1.912977257428647e+00 0.000000000000000e+00 1.424364953263413e+00 -1.265147618382123e+02 5
-1.562000e+00 3.590373097913271e+00 1.912973321156894e+00 0.000000000000000e+00 1.425364387405640e+00 3.590372567051558e+00 1.912973412775424e+00 0.000000000000000e+00 1.425364400494540e+00 -1.248215583721838e+02 5
-1.563000e+00 3.590375754476298e+00 1.912969567144173e+00 0.000000000000000e+00 1.426363847572563e+00 3.590375178597705e+00 1.912969666452433e+00 0.000000000000000e+00 1.426363861760124e+00 -1.231588086400572e+02 5
-1.564000e+00 3.590378320227854e+00 1.912965908345765e+00 0.000000000000000e+00 1.427363321329000e+00 3.590377719618309e+00 1.912966015946760e+00 0.000000000000000e+00 1.427363336701374e+00 -1.215258733218470e+02 5
-1.565000e+00 3.590380868517742e+00 1.912962342281466e+00 0.000000000000000e+00 1.428362808320794e+00 3.590380191592364e+00 1.912962458821825e+00 0.000000000000000e+00 1.428362824970393e+00 -1.199221271444970e+02 5
-1.566000e+00 3.590383329434677e+00 1.912958866542579e+00 0.000000000000000e+00 1.429362308204042e+00 3.590382595930322e+00 1.912958992715625e+00 0.000000000000000e+00 1.429362326229920e+00 -1.183469560833634e+02 5
-1.567000e+00 3.590385728492189e+00 1.912955478790281e+00 0.000000000000000e+00 1.430361820644772e+00 3.590384933974297e+00 1.912955615338993e+00 0.000000000000000e+00 1.430361840153088e+00 -1.167997600536963e+02 5
-1.568000e+00 3.590388067287648e+00 1.912952176753606e+00 0.000000000000000e+00 1.431361345318702e+00 3.590387206998177e+00 1.912952324473884e+00 0.000000000000000e+00 1.431361366423181e+00 -1.152799514911818e+02 5
-1.569000e+00 3.590390347372059e+00 1.912948958227570e+00 0.000000000000000e+00 1.432360881910972e+00 3.590389416207663e+00 1.912949117971687e+00 0.000000000000000e+00 1.432360904733387e+00 -1.137869550227959e+02 5
-1.570000e+00 3.590392546441743e+00 1.912945821071307e+00 0.000000000000000e+00 1.433360430115869e+00 3.590391562740223e+00 1.912945993751582e+00 0.000000000000000e+00 1.433360454786569e+00 -1.123202079585963e+02 5
-1.571000e+00 3.590394737387716e+00 1.912942763206374e+00 0.000000000000000e+00 1.434359989636558e+00 3.590393647664933e+00 1.912942949798922e+00 0.000000000000000e+00 1.434360016295034e+00 -1.108791600137751e+02 5
-1.572000e+00 3.590396850200710e+00 1.912939782614693e+00 0.000000000000000e+00 1.435359560184870e+00 3.590395671982223e+00 1.912939984163663e+00 0.000000000000000e+00 1.435359588980307e+00 -1.094632724762321e+02 5
-1.573000e+00 3.590398886288671e+00 1.912936877337020e+00 0.000000000000000e+00 1.436359141481004e+00 3.590397636623522e+00 1.912937094958837e+00 0.000000000000000e+00 1.436359172572918e+00 -1.080720194179504e+02 5
-1.574000e+00 3.590400894559747e+00 1.912934045471203e+00 0.000000000000000e+00 1.437358733253288e+00 3.590399542450776e+00 1.912934280359074e+00 0.000000000000000e+00 1.437358766812183e+00 -1.067048861194162e+02 5
