0.95387536e-3 4 0 1 0.0
-1.719400000000000e+00 -4.470843776035962e-01 2.821703012713516e-01 4.877196719191980e-01 -8.730002987531160e-01 1.120977445931981e+00
-1.717400000000000e+00 -4.423095655626668e-01 3.025494611174133e-01 4.776277342029243e-01 -8.785623185182601e-01 1.131714114494148e+00
-1.715400000000000e+00 -4.376243406375962e-01 3.216591127041672e-01 4.665672001487431e-01 -8.844857532743886e-01 1.142149969117677e+00
-1.713400000000000e+00 -4.330249069978471e-01 3.397202039070799e-01 4.549769710892908e-01 -8.905032036879007e-01 1.152361962007564e+00
-1.711400000000000e+00 -4.285077271244486e-01 3.568979760272309e-01 4.431370759955195e-01 -8.964538648910725e-01 1.162407310788115e+00
-1.709400000000000e+00 -4.240694981627159e-01 3.733198680876313e-01 4.312313206455723e-01 -9.022414023387951e-01 1.172329926222052e+00
-1.707400000000000e+00 -4.197071309715083e-01 3.890866333448280e-01 4.193826569754423e-01 -9.078095543825360e-01 1.182164379996340e+00
-1.705400000000000e+00 -4.154177315037704e-01 4.042795724309182e-01 4.076741951074981e-01 -9.131274558589582e-01 1.191938471097542e+00
-1.703400000000000e+00 -4.111985842102950e-01 4.189654236120801e-01 3.961622210203139e-01 -9.181805348820307e-01 1.201674950277740e+00
-1.701400000000000e+00 -4.070471372049808e-01 4.331997764509136e-01 3.848845491739030e-01 -9.229647251153217e-01 1.211392716121777e+00
-1.699400000000000e+00 -4.029609889696810e-01 4.470295201489741e-01 3.738660427179598e-01 -9.274827125625645e-01 1.221107667138109e+00
-1.697400000000000e+00 -3.989378764079122e-01 4.604946408534322e-01 3.631223546515763e-01 -9.317414639009551e-01 1.230833322808905e+00
-1.695400000000000e+00 -3.949756640850738e-01 4.736295679415015e-01 3.526625182508045e-01 -9.357505801339377e-01 1.240581285253316e+00
-1.693400000000000e+00 -3.910723345143664e-01 4.864642004601045e-01 3.424907739235750e-01 -9.395211917659072e-01 1.250361588312706e+00
-1.691400000000000e+00 -3.872259793675298e-01 4.990247020344504e-01 3.326078779285628e-01 -9.430652148922991e-01 1.260182965463471e+00
-1.689400000000000e+00 -3.834347915053900e-01 5.113341250952638e-01 3.230120524708454e-01 -9.463948509784760e-01 1.270053058143060e+00
-1.687400000000000e+00 -3.796970577369863e-01 5.234129072203560e-01 3.136996832667417e-01 -9.495222528821249e-01 1.279978579588665e+00
-1.685400000000000e+00 -3.760111522278522e-01 5.352792702470491e-01 3.046658364954909e-01 -9.524593052054785e-01 1.289965444996453e+00
-1.683400000000000e+00 -3.723755304879965e-01 5.469495444823262e-01 2.959046448290207e-01 -9.552174837012831e-01 1.300018875820374e+00
-1.681400000000000e+00 -3.687887238786534e-01 5.584384345165749e-01 2.874095973835007e-01 -9.578077695090252e-01 1.310143484006504e+00
-1.679400000000000e+00 -3.652493345844141e-01 5.697592390098166e-01 2.791737584304125e-01 -9.602406014139570e-01 1.320343340468485e+00
-1.677400000000000e+00 -3.617560310035504e-01 5.809240338359823e-01 2.711899327980314e-01 -9.625258543795067e-01 1.330622031049949e+00
-1.675400000000000e+00 -3.583075435150209e-01 5.919438257878514e-01 2.634507910144127e-01 -9.646728361024168e-01 1.340982702515171e+00
-1.673400000000000e+00 -3.549026605852851e-01 6.028286824288634e-01 2.559489638687135e-01 -9.666902957486084e-01 1.351428100482638e+00
-1.671400000000000e+00 -3.515402251823801e-01 6.135878424658952e-01 2.486771136094850e-01 -9.685864407304364e-01 1.361960600790326e+00
-1.669400000000000e+00 -3.482191314681221e-01 6.242298100998397e-01 2.416279871497012e-01 -9.703689586059437e-01 1.372582235554388e+00
-1.667400000000000e+00 -3.449383217426906e-01 6.347624361073759e-01 2.347944554399512e-01 -9.720450420091945e-01 1.383294714791880e+00
-1.665400000000000e+00 -3.416967836185221e-01 6.451929878652617e-01 2.281695420914488e-01 -9.736214151618577e-01 1.394099444458540e+00
-1.663400000000000e+00 -3.384935474028586e-01 6.555282101054993e-01 2.217464437009371e-01 -9.751043609306581e-01 1.404997541453546e+00
-1.661400000000000e+00 -3.353276836704618e-01 6.657743778578764e-01 2.155185437181175e-01 -9.764997477283964e-01 1.415989846139775e+00
-1.659400000000000e+00 -3.321983010099929e-01 6.759373427726919e-01 2.094794213011621e-01 -9.778130557787261e-01 1.427076932798566e+00
-1.657400000000000e+00 -3.291045439290924e-01 6.860225738078867e-01 2.036228563116373e-01 -9.790494024243569e-01 1.438259118325137e+00
-1.655400000000000e+00 -3.260455909047139e-01 6.960351930960736e-01 1.979428312915023e-01 -9.802135662906853e-01 1.449536469545300e+00
-1.653400000000000e+00 -3.230206525666782e-01 7.059800076710334e-01 1.924335311714296e-01 -9.813100101807249e-01 1.460908809278876e+00
-1.651400000000000e+00 -3.200289700034705e-01 7.158615376230655e-01 1.870893412048111e-01 -9.823429026605475e-01 1.472375721479029e+00
-1.649400000000000e+00 -3.170698131803310e-01 7.256840411626969e-01 1.819048435964278e-01 -9.833161383177635e-01 1.483936555541775e+00
-1.647400000000000e+00 -3.141424794607812e-01 7.354515369973238e-01 1.768748131397231e-01 -9.842333567182063e-01 1.495590430012272e+00
-1.645400000000000e+00 -3.112462922233554e-01 7.451678243650033e-01 1.719942121664350e-01 -9.850979600939428e-01 1.507336235724190e+00
