0.95387536e-3 0 0.0
6.250000e-01 -1.581296882836786e+00 -1.044506625045778e+00 5.409914048825346e-01 9.981028637169067e-01 -6.156844516560286e-02 1.914897057582834e+00 19 1.877932356901513e-05 1.887173750077221e-05
6.300000e-01 -1.578502902329804e+00 -1.044459459849222e+00 5.381624210652665e-01 9.980560904184425e-01 -6.232206975585549e-02 1.932829811447061e+00 19 1.603037134381944e-05 1.612459589602733e-05
6.350000e-01 -1.575671910474294e+00 -1.044411529047720e+00 5.352959116896505e-01 9.980091878346451e-01 -6.306870061791343e-02 1.950876703758319e+00 19 1.364981284210993e-05 1.374586054922390e-05
6.400000e-01 -1.572803317256977e+00 -1.044362847373522e+00 5.323912958007891e-01 9.979622107936966e-01 -6.380772545513207e-02 1.969025143072506e+00 22 1.528560419237070e-06 1.538348575057558e-06
6.450000e-01 -1.569896511965314e+00 -1.044313431223570e+00 5.294479728641140e-01 9.979151751812874e-01 -6.453915976289495e-02 1.987256879589813e+00 18 1.977278017146685e-05 1.987250241741549e-05
6.500000e-01 -1.566950862184579e+00 -1.044263298650949e+00 5.264653217563512e-01 9.978682501424349e-01 -6.526067236609633e-02 2.005553153824796e+00 25 1.304712218139834e-07 1.314869293183606e-07
6.550000e-01 -1.563965712730628e+00 -1.044212469341823e+00 5.234426996826435e-01 9.978213754477578e-01 -6.597349997949677e-02 2.023868923731074e+00 18 1.465393481111495e-05 1.475735558407749e-05
6.600000e-01 -1.560940384513251e+00 -1.044160964576252e+00 5.203794410135495e-01 9.977747139873707e-01 -6.667548370593586e-02 2.042210308065573e+00 24 1.736911947536245e-07 1.747439266475668e-07
6.650000e-01 -1.557874173324504e+00 -1.044108807172141e+00 5.172748560358479e-01 9.977283324130545e-01 -6.736597583547312e-02 2.060523767719520e+00 18 1.085698728694431e-05 1.096411069748310e-05
6.700000e-01 -1.554766348545869e+00 -1.044056021410843e+00 5.141282296099432e-01 9.976822984652207e-01 -6.804433355654385e-02 2.078801669016071e+00 17 1.958935817550133e-05 1.969832815556563e-05
6.750000e-01 -1.551616151767481e+00 -1.044002632943646e+00 5.109388197266835e-01 9.976366514031167e-01 -6.871034694408200e-02 2.097016172982026e+00 17 1.709176233868681e-05 1.720257112434205e-05
6.800000e-01 -1.548422795312004e+00 -1.043948668678262e+00 5.077058559554675e-01 9.975915651512353e-01 -6.936187093143219e-02 2.115118413358157e+00 17 1.495610381175944e-05 1.506874253528547e-05
6.850000e-01 -1.545185460654947e+00 -1.043894156644521e+00 5.044285377749504e-01 9.975469607613980e-01 -7.000043625362513e-02 2.133097692414633e+00 17 1.309024706864909e-05 1.320470066328799e-05
6.900000e-01 -1.541903296732415e+00 -1.043839125838777e+00 5.011060327770170e-01 9.975030789987259e-01 -7.062299475426968e-02 2.150913801093595e+00 20 1.162755483684565e-06 1.174380876130702e-06
6.950000e-01 -1.538575418126285e+00 -1.043783606046760e+00 4.977374747337251e-01 9.974598925172561e-01 -7.123035040952666e-02 2.168530517558070e+00 17 1.011803267541446e-05 1.023606535119721e-05
7.000000e-01 -1.535200903115784e+00 -1.043727627644559e+00 4.943219615160771e-01 9.974175473546514e-01 -7.182086207385575e-02 2.185920936899884e+00 22 1.802593932424851e-07 1.814572943580997e-07
7.050000e-01 -1.531778791583220e+00 -1.043671221378075e+00 4.908585528525314e-01 9.973760692411279e-01 -7.239458892152723e-02 2.203050277584986e+00 22 1.522536265848489e-07 1.534688273720839e-07
7.100000e-01 -1.528308082760264e+00 -1.043614418120944e+00 4.873462679136208e-01 9.973355584345035e-01 -7.295055779181568e-02 2.219881787618803e+00 19 1.431269805434392e-06 1.443591800343914e-06
7.150000e-01 -1.524787732799673e+00 -1.043557248611681e+00 4.837840827080709e-01 9.972961190564256e-01 -7.348776030735960e-02 2.236383471856485e+00 25 1.000000000191815e-08 1.012488690273917e-08
7.200000e-01 -1.521216652155607e+00 -1.043499743170854e+00 4.801709272741039e-01 9.972577339587677e-01 -7.400683792342222e-02 2.252511106221307e+00 21 2.163948571745597e-07 2.176600186906820e-07
7.250000e-01 -1.517593702753729e+00 -1.043441931398920e+00 4.765056826474990e-01 9.972205351852028e-01 -7.450640378476002e-02 2.268237541064516e+00 16 1.128103930596230e-05 1.140914323677239e-05
7.300000e-01 -1.513917694930066e+00 -1.043383841856344e+00 4.727871775864323e-01 9.971845985443278e-01 -7.498584150349771e-02 2.283534918492850e+00 16 1.012964887363538e-05 1.025929774662569e-05
7.350000e-01 -1.510187384115053e+00 -1.043325501726994e+00 4.690141850302310e-01 9.971499907702341e-01 -7.544465459475524e-02 2.298362089279420e+00 15 2.127862436240380e-05 2.140977115723678e-05
7.400000e-01 -1.506401467236304e+00 -1.043266936466330e+00 4.651854182665012e-01 9.971167695700219e-01 -7.588246070235051e-02 2.312693279907766e+00 18 1.570159331482226e-06 1.583418851209840e-06
