0.95387536e-3 3 0 0.0
8.350000e-01 -1.421563913359758e+00 -1.042119467098481e+00 3.795062771227292e-01 9.967982497912041e-01 -7.995779645032876e-02 2.459087868930241e+00
8.300000e-01 -1.426773446884626e+00 -1.042182663538008e+00 3.847622188005769e-01 9.967993129442387e-01 -7.994454148904510e-02 2.457971832032364e+00
8.250000e-01 -1.431883059831796e+00 -1.042245256602160e+00 3.899178052960462e-01 9.968020998248310e-01 -7.990978528820783e-02 2.456131863972083e+00
8.200000e-01 -1.436896611734439e+00 -1.042307331820899e+00 3.949769542867919e-01 9.968065929082527e-01 -7.985371835200322e-02 2.453551086543979e+00
8.150000e-01 -1.441817698696678e+00 -1.042368964715797e+00 3.999433132712123e-01 9.968128653922952e-01 -7.977538084147325e-02 2.450223763658094e+00
8.100000e-01 -1.446649677982651e+00 -1.042430221353408e+00 4.048202845355757e-01 9.968209442110717e-01 -7.967436966896896e-02 2.446158727543516e+00
8.050000e-01 -1.451395689722186e+00 -1.042491158866639e+00 4.096110472155223e-01 9.968307689049837e-01 -7.955135551515759e-02 2.441322364424878e+00
8.000000e-01 -1.456058676136332e+00 -1.042551825951090e+00 4.143185768598743e-01 9.968423539916321e-01 -7.940605322279590e-02 2.435719930357938e+00
7.950000e-01 -1.460641398621006e+00 -1.042612263341173e+00 4.189456628384618e-01 9.968557199139724e-01 -7.923808222563077e-02 2.429360822218737e+00
7.900000e-01 -1.465146452973721e+00 -1.042672504271292e+00 4.234949238823540e-01 9.968709184041572e-01 -7.904664471090525e-02 2.422256640917927e+00
7.850000e-01 -1.469576283004620e+00 -1.042732574925160e+00 4.279688219999956e-01 9.968878675378021e-01 -7.883260465019232e-02 2.414399974619309e+00
7.800000e-01 -1.473933192736802e+00 -1.042792494876322e+00 4.323696749762614e-01 9.969065736686652e-01 -7.859569565950919e-02 2.405804684490116e+00
7.750000e-01 -1.478219357370867e+00 -1.042852277522314e+00 4.366996676310286e-01 9.969271244210034e-01 -7.833459385015758e-02 2.396506765715015e+00
7.700000e-01 -1.482436833163525e+00 -1.042911930513937e+00 4.409608619881401e-01 9.969492476180160e-01 -7.805253150200786e-02 2.386470656367960e+00
7.650000e-01 -1.486587566349082e+00 -1.042971456180340e+00 4.451552064840869e-01 9.969731400467357e-01 -7.774675572235756e-02 2.375762193566459e+00
7.600000e-01 -1.490673401214902e+00 -1.043030851950898e+00 4.492845443281391e-01 9.969987158596463e-01 -7.741808945082701e-02 2.364385969778606e+00
7.550000e-01 -1.494696087427053e+00 -1.043090110773279e+00 4.533506211098504e-01 9.970258792240441e-01 -7.706747794966344e-02 2.352360757383310e+00
7.500000e-01 -1.498657286689603e+00 -1.043149221527707e+00 4.573550917372931e-01 9.970546415018553e-01 -7.669447085420669e-02 2.339716431241781e+00
7.450000e-01 -1.502558578810328e+00 -1.043208169436243e+00 4.612995267781298e-01 9.970849611937546e-01 -7.629928021448773e-02 2.326487791264374e+00
7.400000e-01 -1.506401467236304e+00 -1.043266936466330e+00 4.651854182665012e-01 9.971167695700219e-01 -7.588246070235051e-02 2.312693279907766e+00
7.350000e-01 -1.510187384115053e+00 -1.043325501726994e+00 4.690141850302310e-01 9.971499907702341e-01 -7.544465459475524e-02 2.298362089279420e+00
7.300000e-01 -1.513917694930066e+00 -1.043383841856344e+00 4.727871775864323e-01 9.971845985443278e-01 -7.498584150349771e-02 2.283534918492850e+00
7.250000e-01 -1.517593702753729e+00 -1.043441931398920e+00 4.765056826474990e-01 9.972205351852028e-01 -7.450640378476002e-02 2.268237541064516e+00
7.200000e-01 -1.521216652155607e+00 -1.043499743170854e+00 4.801709272741039e-01 9.972577339587677e-01 -7.400683792342222e-02 2.252511106221307e+00
7.150000e-01 -1.524787732799673e+00 -1.043557248611681e+00 4.837840827080709e-01 9.972961190564256e-01 -7.348776030735960e-02 2.236383471856485e+00
7.100000e-01 -1.528308082760264e+00 -1.043614418120944e+00 4.873462679136208e-01 9.973355584345035e-01 -7.295055779181568e-02 2.219881787618803e+00
7.050000e-01 -1.531778791583220e+00 -1.043671221378075e+00 4.908585528525314e-01 9.973760692411279e-01 -7.239458892152723e-02 2.203050277584986e+00
7.000000e-01 -1.535200903115784e+00 -1.043727627644559e+00 4.943219615160771e-01 9.974175473546514e-01 -7.182086207385575e-02 2.185920936899884e+00
6.950000e-01 -1.538575418126285e+00 -1.043783606046760e+00 4.977374747337251e-01 9.974598925172561e-01 -7.123035040952666e-02 2.168530517558070e+00
6.900000e-01 -1.541903296732415e+00 -1.043839125838777e+00 5.011060327770170e-01 9.975030789987259e-01 -7.062299475426968e-02 2.150913801093595e+00
6.850000e-01 -1.545185460654947e+00 -1.043894156644521e+00 5.044285377749504e-01 9.975469607613980e-01 -7.000043625362513e-02 2.133097692414633e+00
6.800000e-01 -1.548422795312004e+00 -1.043948668678262e+00 5.077058559554675e-01 9.975915651512353e-01 -6.936187093143219e-02 2.115118413358157e+00
6.750000e-01 -1.551616151767481e+00 -1.044002632943646e+00 5.109388197266835e-01 9.976366514031167e-01 -6.871034694408200e-02 2.097016172982026e+00
6.700000e-01 -1.554766348545869e+00 -1.044056021410843e+00 5.141282296099432e-01 9.976822984652207e-01 -6.804433355654385e-02 2.078801669016071e+00
6.650000e-01 -1.557874173324504e+00 -1.044108807172141e+00 5.172748560358479e-01 9.977283324130545e-01 -6.736597583547312e-02 2.060523767719520e+00
6.600000e-01 -1.560940384513251e+00 -1.044160964576252e+00 5.203794410135495e-01 9.977747139873707e-01 -6.667548370593586e-02 2.042210308065573e+00
