0.95387536e-3
6.250000e-01 -1.581296882836786e+00 9.981028637169067e-01 -6.156844516560286e-02 19 -1.044487803505189e+00 5.409902438669402e-01
6.300000e-01 -1.578502902329804e+00 9.980560904184425e-01 -6.232206975585549e-02 19 -1.044443424599612e+00 5.381614197688921e-01
6.350000e-01 -1.575671910474294e+00 9.980091878346451e-01 -6.306870061791343e-02 19 -1.044397865102304e+00 5.352950482033287e-01
6.400000e-01 -1.572803317256977e+00 9.979622107936966e-01 -6.380772545513207e-02 22 -1.044361321669159e+00 5.323911982502766e-01
6.450000e-01 -1.569896511965314e+00 9.979151751812874e-01 -6.453915976289495e-02 18 -1.044293691380257e+00 5.294466962096118e-01
6.500000e-01 -1.566950862184579e+00 9.978682501424349e-01 -6.526067236609633e-02 25 -1.044263168377375e+00 5.264653132364479e-01
6.550000e-01 -1.563965712730628e+00 9.978213754477578e-01 -6.597349997949677e-02 18 -1.044197815159593e+00 5.234417307840862e-01
6.600000e-01 -1.560940384513251e+00 9.977747139873707e-01 -6.667548370593586e-02 24 -1.044160790292383e+00 5.203794293671717e-01
6.650000e-01 -1.557874173324504e+00 9.977283324130545e-01 -6.736597583547312e-02 18 -1.044097886740134e+00 5.172741186952966e-01
6.700000e-01 -1.554766348545869e+00 9.976822984652207e-01 -6.804433355654385e-02 17 -1.044036387517923e+00 5.141268905311995e-01
6.750000e-01 -1.551616151767481e+00 9.976366514031167e-01 -6.871034694408200e-02 17 -1.043985477866705e+00 5.109376382030428e-01
6.800000e-01 -1.548422795312004e+00 9.975915651512353e-01 -6.936187093143219e-02 17 -1.043933656093422e+00 5.077048121405352e-01
6.850000e-01 -1.545185460654947e+00 9.975469607613980e-01 -7.000043625362513e-02 17 -1.043880996377836e+00 5.044276142851847e-01
6.900000e-01 -1.541903296732415e+00 9.975030789987259e-01 -7.062299475426968e-02 20 -1.043837964297214e+00 5.011059505401343e-01
6.950000e-01 -1.538575418126285e+00 9.974598925172561e-01 -7.123035040952666e-02 17 -1.043773433153943e+00 4.977367482697083e-01
7.000000e-01 -1.535200903115784e+00 9.974175473546514e-01 -7.182086207385575e-02 22 -1.043727447842456e+00 4.943219485691001e-01
7.050000e-01 -1.531778791583220e+00 9.973760692411279e-01 -7.239458892152723e-02 22 -1.043671068470953e+00 4.908585417537608e-01
7.100000e-01 -1.528308082760264e+00 9.973355584345035e-01 -7.295055779181568e-02 19 -1.043612990528033e+00 4.873461634916955e-01
7.150000e-01 -1.524787732799673e+00 9.972961190564256e-01 -7.348776030735960e-02 25 -1.043557238615655e+00 4.837840819714937e-01
7.200000e-01 -1.521216652155607e+00 9.972577339587677e-01 -7.400683792342222e-02 21 -1.043499526536004e+00 4.801709111975575e-01
7.250000e-01 -1.517593702753729e+00 9.972205351852028e-01 -7.450640378476002e-02 16 -1.043430616651194e+00 4.765048372766577e-01
7.300000e-01 -1.513917694930066e+00 9.971845985443278e-01 -7.498584150349771e-02 16 -1.043373619456167e+00 4.727864088869552e-01
7.350000e-01 -1.510187384115053e+00 9.971499907702341e-01 -7.544465459475524e-02 15 -1.043304207310873e+00 4.690125738885934e-01
7.400000e-01 -1.506401467236304e+00 9.971167695700219e-01 -7.588246070235051e-02 18 -1.043265361198341e+00 4.651852983856458e-01
7.450000e-01 -1.502558578810328e+00 9.970849611937546e-01 -7.629928021448773e-02 15 -1.043190282435050e+00 4.612981580228388e-01
7.500000e-01 -1.498657286689603e+00 9.970546415018553e-01 -7.669447085420669e-02 15 -1.043132747148255e+00 4.573538245110428e-01
7.550000e-01 -1.494696087427053e+00 9.970258792240441e-01 -7.706747794966344e-02 15 -1.043074885304423e+00 4.533494442211560e-01
7.600000e-01 -1.490673401214902e+00 9.969987158596463e-01 -7.741808945082701e-02 23 -1.043030837492378e+00 4.492845432054184e-01
7.650000e-01 -1.486587566349082e+00 9.969731400467357e-01 -7.774675572235756e-02 17 -1.042969127375520e+00 4.451550248773693e-01
7.700000e-01 -1.482436833163525e+00 9.969492476180160e-01 -7.805253150200786e-02 15 -1.042899649834637e+00 4.409599005168213e-01
7.750000e-01 -1.478219357370867e+00 9.969271244210034e-01 -7.833459385015758e-02 23 -1.042852266936019e+00 4.366996667991994e-01
7.800000e-01 -1.473933192736802e+00 9.969065736686652e-01 -7.859569565950919e-02 15 -1.042781651667487e+00 4.323688201022300e-01
7.850000e-01 -1.469576283004620e+00 9.968878675378021e-01 -7.883260465019232e-02 17 -1.042730816821051e+00 4.279686829713940e-01
7.900000e-01 -1.465146452973721e+00 9.968709184041572e-01 -7.904664471090525e-02 20 -1.042672387647924e+00 4.234949146347315e-01
7.950000e-01 -1.460641398621006e+00 9.968557199139724e-01 -7.923808222563077e-02 14 -1.042589755574858e+00 4.189438737407996e-01
8.000000e-01 -1.456058676136332e+00 9.968423539916321e-01 -7.940605322279590e-02 20 -1.042551722579039e+00 4.143185686255065e-01
8.050000e-01 -1.451395689722186e+00 9.968307689049837e-01 -7.955135551515759e-02 22 -1.042491142399500e+00 4.096110459013743e-01
8.100000e-01 -1.446649677982651e+00 9.968209442110717e-01 -7.967436966896896e-02 17 -1.042428849797089e+00 4.048201749091821e-01
8.150000e-01 -1.441817698696678e+00 9.968128653922952e-01 -7.977538084147325e-02 14 -1.042349496710498e+00 3.999417552380138e-01
8.200000e-01 -1.436896611734439e+00 9.968065929082527e-01 -7.985371835200322e-02 14 -1.042288383178702e+00 3.949754363197681e-01
8.250000e-01 -1.431883059831796e+00 9.968020998248310e-01 -7.990978528820783e-02 19 -1.042245049509959e+00 3.899177886942620e-01
8.300000e-01 -1.426773446884626e+00 9.967993129442387e-01 -7.994454148904510e-02 17 -1.042181441458195e+00 3.847621207882598e-01
8.350000e-01 -1.421563913359758e+00 9.967982497912041e-01 -7.995779645032876e-02 19 -1.042119268527649e+00 3.795062611944447e-01
8.400000e-01 -1.416250308339251e+00 9.967988201575978e-01 -7.995068562821075e-02 19 -1.042055375255551e+00 3.741457483325552e-01
8.450000e-01 -1.410828157616005e+00 9.968010862064060e-01 -7.992242825220809e-02 17 -1.041989693882890e+00 3.686760383015693e-01
8.500000e-01 -1.405292627135702e+00 9.968050026136341e-01 -7.987356737014364e-02 17 -1.041924070463536e+00 3.630923737121274e-01
8.550000e-01 -1.399638480926270e+00 9.968103416163271e-01 -7.980690976814771e-02 14 -1.041841234855299e+00 3.573880567683441e-01
8.600000e-01 -1.393860032461953e+00 9.968174143584738e-01 -7.971852000436756e-02 17 -1.041789489333906e+00 3.515611810580643e-01
8.650000e-01 -1.387951088162684e+00 9.968258430877986e-01 -7.961305516245117e-02 17 -1.041720226258995e+00 3.456015656127670e-01
8.700000e-01 -1.381904881413854e+00 9.968358391637430e-01 -7.948779628796074e-02 22 -1.041650598669816e+00 3.395037117060319e-01
8.750000e-01 -1.375713995084096e+00 9.968468916209641e-01 -7.934906846095864e-02 12 -1.041472517243955e+00 3.332514826312861e-01
8.800000e-01 -1.369370269987710e+00 9.968598496308761e-01 -7.918611111746178e-02 14 -1.041485729004554e+00 3.268604563373568e-01
8.850000e-01 -1.362864696039574e+00 9.968740284774270e-01 -7.900741324196164e-02 17 -1.041425720364209e+00 3.203004212987730e-01
8.900000e-01 -1.356187281921128e+00 9.968892616532846e-01 -7.881497319906350e-02 12 -1.041238845242309e+00 3.135570317563780e-01
8.950000e-01 -1.349326897826028e+00 9.969060594125564e-01 -7.860221820361489e-02 12 -1.041155412615129e+00 3.066372314391473e-01
9.000000e-01 -1.342271084151851e+00 9.969237592814557e-01 -7.837740860815788e-02 12 -1.041068730414372e+00 2.995199242710330e-01
9.050000e-01 -1.335005816654688e+00 9.969429558058147e-01 -7.813285396787563e-02 12 -1.040978461718706e+00 2.921908637333103e-01
9.100000e-01 -1.327515215292778e+00 9.969635434059174e-01 -7.786971888685307e-02 12 -1.040884241977980e+00 2.846339258537151e-01
9.150000e-01 -1.319781179301492e+00 9.969851490900665e-01 -7.759260592258603e-02 12 -1.040785672381774e+00 2.768307423843312e-01
