0.95387536e-3 -1.6
3
 1.298584119315711e+00 -9.999948056570247e-07
 1.298584119389409e+00 -1.022626354811737e-06
 1.298584119463107e+00 -1.045257903966449e-06
 1.298584119536805e+00 -1.067889453121161e-06
 1.298584119610503e+00 -1.090521002275873e-06
 1.298584119684201e+00 -1.113152551430585e-06
 1.298584119757898e+00 -1.135784100585297e-06
 1.298584119831596e+00 -1.158415649740009e-06
 1.298584119905294e+00 -1.181047198894721e-06
 1.298584119978992e+00 -1.203678748049433e-06
 1.298584120052690e+00 -1.226310297204146e-06
 1.298584120126388e+00 -1.248941846358858e-06
 1.298584120200086e+00 -1.271573395513570e-06
 1.298584120273784e+00 -1.294204944668282e-06
 1.298584120347481e+00 -1.316836493822994e-06
 1.298584120421179e+00 -1.339468042977706e-06
 1.298584120494877e+00 -1.362099592132418e-06
 1.298584120568575e+00 -1.384731141287130e-06
 1.298584120642273e+00 -1.407362690441842e-06
 1.298584120715971e+00 -1.429994239596554e-06
 1.298584120789669e+00 -1.452625788751266e-06
 1.298584120863367e+00 -1.475257337905978e-06
 1.298584120937065e+00 -1.497888887060690e-06
 1.298584121010762e+00 -1.520520436215403e-06
 1.298584121084460e+00 -1.543151985370115e-06
 1.298584121158158e+00 -1.565783534524827e-06
 1.298584121231856e+00 -1.588415083679539e-06
 1.298584121305554e+00 -1.611046632834251e-06
 1.298584121379252e+00 -1.633678181988963e-06
 1.298584121452950e+00 -1.656309731143675e-06
 1.298584121526648e+00 -1.678941280298387e-06
 1.298584121600346e+00 -1.701572829453099e-06
 1.298584121674043e+00 -1.724204378607811e-06
 1.298584121747741e+00 -1.746835927762524e-06
 1.298584121821439e+00 -1.769467476917236e-06
 1.298584121895137e+00 -1.792099026071948e-06
 1.298584121968835e+00 -1.814730575226660e-06
 1.298584122042533e+00 -1.837362124381372e-06
 1.298584122116231e+00 -1.859993673536084e-06
 1.298584122189929e+00 -1.882625222690796e-06
 1.298584122263626e+00 -1.905256771845508e-06
 1.298584122337324e+00 -1.927888321000220e-06
 1.298584122411022e+00 -1.950519870154932e-06
 1.298584122484720e+00 -1.973151419309644e-06
 1.298584122558418e+00 -1.995782968464356e-06
 1.298584122632116e+00 -2.018414517619068e-06
 1.298584122705814e+00 -2.041046066773781e-06
 1.298584122779512e+00 -2.063677615928493e-06
 1.298584122853209e+00 -2.086309165083205e-06
 1.298584122926907e+00 -2.108940714237917e-06
 1.298584123000605e+00 -2.131572263392629e-06
 1.298584123074303e+00 -2.154203812547341e-06
 1.298584123148001e+00 -2.176835361702053e-06
 1.298584123221699e+00 -2.199466910856765e-06
 1.298584123295397e+00 -2.222098460011477e-06
 1.298584123369095e+00 -2.244730009166189e-06
 1.298584123442792e+00 -2.267361558320902e-06
 1.298584123516490e+00 -2.289993107475613e-06
 1.298584123590188e+00 -2.312624656630326e-06
 1.298584123663886e+00 -2.335256205785038e-06
 1.298584123737584e+00 -2.357887754939750e-06
 1.298584123811282e+00 -2.380519304094462e-06
 1.298584123884980e+00 -2.403150853249174e-06
 1.298584123958678e+00 -2.425782402403886e-06
 1.298584124032375e+00 -2.448413951558598e-06
 1.298584124106073e+00 -2.471045500713310e-06
 1.298584124179771e+00 -2.493677049868022e-06
 1.298584124253469e+00 -2.516308599022734e-06
 1.298584124327167e+00 -2.538940148177447e-06
 1.298584124400865e+00 -2.561571697332158e-06
 1.298584124474563e+00 -2.584203246486871e-06
 1.298584124548261e+00 -2.606834795641583e-06
 1.298584124621958e+00 -2.629466344796295e-06
 1.298584124695656e+00 -2.652097893951007e-06
 1.298584124769354e+00 -2.674729443105719e-06
 1.298584124843052e+00 -2.697360992260431e-06
 1.298584124916750e+00 -2.719992541415143e-06
 1.298584124990448e+00 -2.742624090569855e-06
 1.298584125064146e+00 -2.765255639724567e-06
 1.298584125137844e+00 -2.787887188879279e-06
 1.298584125211542e+00 -2.810518738033991e-06
 1.298584125285239e+00 -2.833150287188704e-06
 1.298584125358937e+00 -2.855781836343416e-06
 1.298584125432635e+00 -2.878413385498128e-06
 1.298584125506333e+00 -2.901044934652840e-06
 1.298584125580031e+00 -2.923676483807552e-06
 1.298584125653729e+00 -2.946308032962264e-06
 1.298584125727427e+00 -2.968939582116976e-06
 1.298584125801125e+00 -2.991571131271688e-06
 1.298584125874823e+00 -3.014202680426400e-06
 1.298584125948520e+00 -3.036834229581112e-06
 1.298584126022218e+00 -3.059465778735825e-06
 1.298584126095916e+00 -3.082097327890536e-06
 1.298584126169614e+00 -3.104728877045249e-06
 1.298584126243312e+00 -3.127360426199960e-06
 1.298584126317010e+00 -3.149991975354673e-06
 1.298584126390708e+00 -3.172623524509385e-06
 1.298584126464405e+00 -3.195255073664097e-06
 1.298584126538103e+00 -3.217886622818809e-06
 1.298584126611801e+00 -3.240518171973521e-06
 1.298584126685499e+00 -3.263149721128233e-06
 1.298584126759197e+00 -3.285781270282945e-06
 1.298584126832895e+00 -3.308412819437657e-06
 1.298584126906593e+00 -3.331044368592369e-06
 1.298584126980291e+00 -3.353675917747081e-06
 1.298584127053988e+00 -3.376307466901794e-06
 1.298584127127686e+00 -3.398939016056506e-06
 1.298584127201384e+00 -3.421570565211218e-06
 1.298584127275082e+00 -3.444202114365930e-06
 1.298584127348780e+00 -3.466833663520642e-06
 1.298584127422478e+00 -3.489465212675354e-06
 1.298584127496176e+00 -3.512096761830066e-06
 1.298584127569874e+00 -3.534728310984778e-06
 1.298584127643571e+00 -3.557359860139490e-06
 1.298584127717269e+00 -3.579991409294202e-06
 1.298584127790967e+00 -3.602622958448914e-06
 1.298584127864665e+00 -3.625254507603627e-06
 1.298584127938363e+00 -3.647886056758339e-06
 1.298584128012061e+00 -3.670517605913051e-06
 1.298584128085759e+00 -3.693149155067763e-06
 1.298584128159457e+00 -3.715780704222475e-06
 1.298584128233154e+00 -3.738412253377187e-06
 1.298584128306852e+00 -3.761043802531899e-06
 1.298584128380550e+00 -3.783675351686611e-06
 1.298584128454248e+00 -3.806306900841323e-06
 1.298584128527946e+00 -3.828938449996035e-06
 1.298584128601644e+00 -3.851569999150747e-06
 1.298584128675342e+00 -3.874201548305460e-06
 1.298584128749040e+00 -3.896833097460172e-06
 1.298584128822738e+00 -3.919464646614883e-06
 1.298584128896435e+00 -3.942096195769595e-06
 1.298584128970133e+00 -3.964727744924308e-06
 1.298584129043831e+00 -3.987359294079020e-06
 1.298584129117529e+00 -4.009990843233732e-06
 1.298584129191227e+00 -4.032622392388444e-06
 1.298584129264925e+00 -4.055253941543156e-06
 1.298584129338623e+00 -4.077885490697868e-06
 1.298584129412321e+00 -4.100517039852581e-06
 1.298584129486019e+00 -4.123148589007292e-06
 1.298584129559716e+00 -4.145780138162004e-06
 1.298584129633414e+00 -4.168411687316716e-06
 1.298584129707112e+00 -4.191043236471429e-06
 1.298584129780810e+00 -4.213674785626141e-06
 1.298584129854508e+00 -4.236306334780852e-06
 1.298584129928206e+00 -4.258937883935565e-06
 1.298584130001904e+00 -4.281569433090277e-06
 1.298584130075602e+00 -4.304200982244989e-06
 1.298584130149299e+00 -4.326832531399701e-06
 1.298584130222997e+00 -4.349464080554413e-06
 1.298584130296695e+00 -4.372095629709125e-06
 1.298584130370393e+00 -4.394727178863837e-06
 1.298584130444091e+00 -4.417358728018550e-06
 1.298584130517789e+00 -4.439990277173261e-06
 1.298584130591487e+00 -4.462621826327973e-06
 1.298584130665184e+00 -4.485253375482686e-06
 1.298584130738882e+00 -4.507884924637398e-06
 1.298584130812580e+00 -4.530516473792110e-06
 1.298584130886278e+00 -4.553148022946822e-06
 1.298584130959976e+00 -4.575779572101534e-06
 1.298584131033674e+00 -4.598411121256246e-06
 1.298584131107372e+00 -4.621042670410958e-06
 1.298584131181070e+00 -4.643674219565670e-06
 1.298584131254767e+00 -4.666305768720382e-06
 1.298584131328465e+00 -4.688937317875094e-06
 1.298584131402163e+00 -4.711568867029807e-06
 1.298584131475861e+00 -4.734200416184519e-06
 1.298584131549559e+00 -4.756831965339230e-06
 1.298584131623257e+00 -4.779463514493943e-06
 1.298584131696955e+00 -4.802095063648655e-06
 1.298584131770653e+00 -4.824726612803367e-06
 1.298584131844351e+00 -4.847358161958079e-06
 1.298584131918048e+00 -4.869989711112791e-06
 1.298584131991746e+00 -4.892621260267503e-06
 1.298584132065444e+00 -4.915252809422215e-06
 1.298584132139142e+00 -4.937884358576928e-06
 1.298584132212840e+00 -4.960515907731640e-06
 1.298584132286538e+00 -4.983147456886351e-06
 1.298584132360236e+00 -5.005779006041064e-06
 1.298584132433934e+00 -5.028410555195776e-06
 1.298584132507631e+00 -5.051042104350488e-06
 1.298584132581329e+00 -5.073673653505200e-06
 1.298584132655027e+00 -5.096305202659912e-06
 1.298584132728725e+00 -5.118936751814624e-06
 1.298584132802423e+00 -5.141568300969336e-06
 1.298584132876121e+00 -5.164199850124049e-06
 1.298584132949819e+00 -5.186831399278760e-06
 1.298584133023517e+00 -5.209462948433472e-06
 1.298584133097215e+00 -5.232094497588185e-06
 1.298584133170912e+00 -5.254726046742897e-06
 1.298584133244610e+00 -5.277357595897609e-06
 1.298584133318308e+00 -5.299989145052320e-06
 1.298584133392006e+00 -5.322620694207033e-06
 1.298584133465704e+00 -5.345252243361745e-06
